year,perturbation,scenario,mean_uncovered_share,global_annual_unmet_gwh,global_storage_cost_musd_yr_mid,global_storage_cost_usd_yr_low,global_fleet_gw,ai_share,capex_year_used
2050,P2_sharpen,L1_W0,0.3349806143639492,642640.2098203747,51374.3692044947,30992.146639668008,219.0,0.7,2050
2050,P2_sharpen,L1_W1,0.31274407793498954,599980.7488736014,47964.05832874537,28934.839535275747,219.0,0.7,2050
2050,P2_sharpen,L1_W2,0.2702799659861722,518515.8979465122,41451.54127058118,25006.092831709306,219.0,0.7,2050
2050,P2_sharpen,L1_W3,0.22083961667237134,423667.5542089441,33869.11216772339,20431.910057702702,219.0,0.7,2050
2050,P2_sharpen,L2_W0,0.24289596399864097,465981.3331735528,37251.78830554677,22472.54620606354,219.0,0.7,2050
2050,P2_sharpen,L2_W1,0.22088206173147482,423748.98250813055,33875.621762738105,20435.83704165179,219.0,0.7,2050
2050,P2_sharpen,L2_W2,0.1828188533346,350727.00099123,28038.050161761545,16914.258521497457,219.0,0.7,2050
2050,P2_sharpen,L2_W3,0.15147716004764628,290599.8429218065,23231.325075668683,14014.54936630013,219.0,0.7,2050
2050,P2_sharpen,L3_W0,0.04336328786741046,83189.86597635494,6650.419353523295,4011.937762179814,219.0,0.7,2050
2050,P2_sharpen,L3_W1,0.03044103199394703,58399.293418467736,4668.5949859884695,2816.380670895218,219.0,0.7,2050
2050,P2_sharpen,L3_W2,0.02653984248877746,50915.09542417023,4070.288273954296,2455.445643526777,219.0,0.7,2050
2050,P2_sharpen,L3_W3,0.026285226522859865,50426.62997051528,4031.2390452004274,2431.888771832867,219.0,0.7,2050
2050,P2_emp,L0_W0,0.41486058794056857,795885.1463287043,63625.177396373685,38382.57984237761,219.0,0.7,2050
2050,P2_emp,L0_W1,0.3910609386544509,750226.9471522449,59975.13940332711,36180.65474874625,219.0,0.7,2050
2050,P2_emp,L0_W2,0.3431197260868985,658254.6073141496,52622.625708666994,31745.170943815414,219.0,0.7,2050
2050,P2_emp,L0_W3,0.2688673126830675,515805.80734370404,41234.88941301189,24875.39524371914,219.0,0.7,2050
2050,P2_emp,L1_W0,0.2552657737374962,489712.0709689622,39148.88666068577,23616.991409435443,219.0,0.7,2050
2050,P2_emp,L1_W1,0.23224200753435242,445542.35693420307,35617.84213249957,21486.850416888334,219.0,0.7,2050
2050,P2_emp,L1_W2,0.19475889614307967,373633.2567167297,29869.23722530262,18018.94202178582,219.0,0.7,2050
2050,P2_emp,L1_W3,0.15564168259713806,298589.22956165357,23870.017912937117,14399.847762695765,219.0,0.7,2050
2050,P2_emp,L2_W0,0.14796382128773694,283859.7133112461,22692.50117108315,13689.49798907734,219.0,0.7,2050
2050,P2_emp,L2_W1,0.12632845307831284,242353.55752355847,19374.38858007059,11687.810502107804,219.0,0.7,2050
2050,P2_emp,L2_W2,0.09972544936564703,191317.2910810319,15294.413572328407,9226.521231132898,219.0,0.7,2050
2050,P2_emp,L2_W3,0.08552604913154194,164076.59369591533,13116.719703402807,7912.803734117998,219.0,0.7,2050
2050,P2_emp,L3_W0,0.029171613902803442,55963.990975694236,4473.910425471125,2698.9350936266032,219.0,0.7,2050
2050,P2_emp,L3_W1,0.018108386063048373,34739.85215879452,2777.1962657212607,1675.3738342122824,219.0,0.7,2050
2050,P2_emp,L3_W2,0.01692474966903545,32469.116755064373,2595.6676324140526,1565.8647130323907,219.0,0.7,2050
2050,P2_emp,L3_W3,0.01691765765066721,32455.511143346004,2594.5799635925387,1565.2085649933256,219.0,0.7,2050
2050,P3_burst,L0_W0,0.4153311748245402,796787.9390303908,63697.34904835377,38426.118175909076,219.0,0.7,2050
2050,P3_burst,L0_W1,0.3914352223229093,750944.987913162,60032.54149331701,36215.28318346841,219.0,0.7,2050
2050,P3_burst,L0_W2,0.3431495293884754,658311.7831600268,52627.196497999474,31747.92832216273,219.0,0.7,2050
2050,P3_burst,L0_W3,0.2701103383298612,518190.4774655389,41425.52629100047,24990.399012505717,219.0,0.7,2050
2050,P3_burst,L1_W0,0.2800702322929912,537297.9364401661,42953.02742915149,25911.880677368565,219.0,0.7,2050
2050,P3_burst,L1_W1,0.25698610586152837,493012.4249289904,39412.725742425464,23776.155203311017,219.0,0.7,2050
2050,P3_burst,L1_W2,0.21787941050796014,417988.576294891,33415.119554745936,20158.034079221732,219.0,0.7,2050
2050,P3_burst,L1_W3,0.1756321837258764,336939.80654707033,26935.86513374035,16249.353423071625,219.0,0.7,2050
2050,P3_burst,L2_W0,0.19358973928372647,371390.29943147226,29689.929248736793,17910.77253592274,219.0,0.7,2050
2050,P3_burst,L2_W1,0.1716336489273824,329268.8574482475,26322.629041243177,15879.412084663003,219.0,0.7,2050
2050,P3_burst,L2_W2,0.14083971685140012,270192.5463964001,21599.911463291588,13030.381371876992,219.0,0.7,2050
2050,P3_burst,L2_W3,0.11926640369072293,228805.4394964305,18291.315957294173,11034.43516988942,219.0,0.7,2050
2050,P3_burst,L3_W0,0.09901487222266309,189954.09146684574,15185.435766071623,9160.779184967121,219.0,0.7,2050
2050,P3_burst,L3_W1,0.08294426872218004,159123.6028873791,12720.764432357231,7673.939412998115,219.0,0.7,2050
2050,P3_burst,L3_W2,0.06888141378090668,132144.8594538426,10564.011859692588,6372.85498057542,219.0,0.7,2050
2050,P3_burst,L3_W3,0.05827254402609928,111792.3793614299,8936.980418900866,5391.330578793459,219.0,0.7,2050
2050,P_mix,L0_W0,0.4341101178360135,832814.2144613218,66577.38541515502,40163.53141892505,219.0,0.7,2050
2050,P_mix,L0_W1,0.4107913285577831,788078.5163583935,63001.09461380126,38006.09512028229,219.0,0.7,2050
2050,P_mix,L0_W2,0.3631851111534034,696748.8446411353,55699.95751962661,33601.60480803563,219.0,0.7,2050
2050,P_mix,L0_W3,0.2914700191502418,559167.7435385898,44701.35803021914,26966.580116056113,219.0,0.7,2050
2050,P_mix,L1_W0,0.29950226862257034,574577.1322162838,45933.225583861145,27709.717607655373,219.0,0.7,2050
2050,P_mix,L1_W1,0.2764498499320893,530352.4501037174,42397.78676119947,25576.92570920186,219.0,0.7,2050
2050,P_mix,L1_W2,0.23475226124057258,450358.128054364,36002.827696351305,21719.097142907583,219.0,0.7,2050
2050,P_mix,L1_W3,0.18987678815497636,364267.22546803276,29120.491753110826,17567.25317714838,219.0,0.7,2050
2050,P_mix,L2_W0,0.20235193851346753,388200.05292177666,31033.745693538505,18721.444412949862,219.0,0.7,2050
2050,P_mix,L2_W1,0.1799391401569754,345202.4440427479,27596.402371870045,16647.829691725958,219.0,0.7,2050
2050,P_mix,L2_W2,0.1449884966748354,278151.73156087124,22236.189914216357,13414.22326346748,219.0,0.7,2050
2050,P_mix,L2_W3,0.12146741849579189,233027.95433906696,18628.875034958637,11238.071352610918,219.0,0.7,2050
2050,P_mix,L3_W0,0.03689631553568159,70783.36757627298,5658.610842943265,3413.6184976451227,219.0,0.7,2050
2050,P_mix,L3_W1,0.02471841903182206,47420.803807408716,3790.9452996361256,2286.9289579326633,219.0,0.7,2050
2050,P_mix,L3_W2,0.022048377060052977,42298.48848708803,3381.45377634419,2039.8987455119843,219.0,0.7,2050
2050,P_mix,L3_W3,0.021968548988044397,42145.3431206239,3369.2109280467184,2032.5131142020969,219.0,0.7,2050
