country,power_scope,workload_scenario,scenario,uncovered_share,n_supply_basis,n_active_basis,migrated_share,top1_label,top1_weight,top2_label,top2_weight,region,continent,top3_label,top3_weight
PE,L1,W3,L1_W3,0.09390479139748094,22,14,0.15120555434386668,BR:WIND,0.2819764231549009,GF:WIND,0.11347021483544688,Latin America,Americas,PE:WIND,0.10495599079384627
PE,L2,W0,L2_W0,0.13024306016779766,48,18,0.0,BR:WIND,0.2018320714986017,US:PV,0.14587658766972797,Latin America,Americas,US:WIND,0.12840657116170495
PE,L2,W1,L2_W1,0.1098984602705214,48,18,0.054082861083352064,BR:WIND,0.198462761571837,US:PV,0.15055660448634164,Latin America,Americas,US:WIND,0.12491896623765264
PE,L2,W2,L2_W2,0.08760031157351592,48,18,0.11520838163547353,BR:WIND,0.18733490536220992,US:PV,0.16493494347453844,Latin America,Americas,US:WIND,0.11395135749924849
PE,L2,W3,L2_W3,0.08205781132822149,48,18,0.13022123846716976,BR:WIND,0.1805043406966601,US:PV,0.17049017738678332,Latin America,Americas,US:WIND,0.11117616885321983
PE,L3,W0,L3_W0,0.06055302439174747,210,51,0.0,US:PV,0.1425996896272987,FJ:PV,0.12836099516122812,Latin America,Americas,AU:PV,0.12085764034824725
PE,L3,W1,L3_W1,0.043183470998918186,210,50,0.04000587696018051,US:PV,0.1394720671155808,FJ:PV,0.1306071066427794,Latin America,Americas,AU:PV,0.12385167509095739
PE,L3,W2,L3_W2,0.03496852209401761,210,54,0.059958475436578756,FJ:PV,0.14151926290083766,US:PV,0.12866937497328398,Latin America,Americas,AU:PV,0.11579902960471965
PE,L3,W3,L3_W3,0.03470545674928446,210,52,0.06053552892456865,FJ:PV,0.14251609247210997,US:PV,0.12810578947287907,Latin America,Americas,AU:PV,0.11424816893941446
PH,L0,W0,L0_W0,0.27980492126764717,2,2,0.0,PH:WIND,0.6915916132773918,PH:PV,0.30840838672259985,Asia-Pacific,Asia,,
PH,L0,W1,L0_W1,0.25626425135251085,2,2,0.049739923182955004,PH:WIND,0.6903825348976762,PH:PV,0.3096174651023154,Asia-Pacific,Asia,,
PH,L0,W2,L0_W2,0.21843495313923586,2,2,0.12683845024595422,PH:WIND,0.6940884615908538,PH:PV,0.305911538409138,Asia-Pacific,Asia,,
PH,L0,W3,L0_W3,0.17356294478183967,2,2,0.21197610563843106,PH:WIND,0.6964240154297356,PH:PV,0.30357598457025575,Asia-Pacific,Asia,,
PH,L1,W0,L1_W0,0.11076130190736423,60,23,0.0,CN:WIND,0.29205121686093344,PH:WIND,0.13474387416831235,Asia-Pacific,Asia,IL:PV,0.12280329480275892
PH,L1,W1,L1_W1,0.0909547069072457,60,23,0.04944733976767854,CN:WIND,0.294479913860817,PH:WIND,0.13572082827961626,Asia-Pacific,Asia,IL:PV,0.12644835959456152
PH,L1,W2,L1_W2,0.07255673707849934,60,23,0.10061026837122979,CN:WIND,0.29845593277833904,PH:WIND,0.13979394032997494,Asia-Pacific,Asia,IL:PV,0.13854244035442867
PH,L1,W3,L1_W3,0.06915344279256527,60,22,0.11072414530600203,CN:WIND,0.29846416362443395,IL:PV,0.14638273767001014,Asia-Pacific,Asia,PH:WIND,0.14159772417030583
PH,L2,W0,L2_W0,0.11076130190736423,60,23,0.0,CN:WIND,0.29205121686093344,PH:WIND,0.13474387416831235,Asia-Pacific,Asia,IL:PV,0.12280329480275892
PH,L2,W1,L2_W1,0.0909547069072457,60,23,0.04944733976767854,CN:WIND,0.294479913860817,PH:WIND,0.13572082827961626,Asia-Pacific,Asia,IL:PV,0.12644835959456152
PH,L2,W2,L2_W2,0.07255673707849934,60,23,0.10061026837122979,CN:WIND,0.29845593277833904,PH:WIND,0.13979394032997494,Asia-Pacific,Asia,IL:PV,0.13854244035442867
PH,L2,W3,L2_W3,0.06915344279256527,60,22,0.11072414530600203,CN:WIND,0.29846416362443395,IL:PV,0.14638273767001014,Asia-Pacific,Asia,PH:WIND,0.14159772417030583
PH,L3,W0,L3_W0,0.061833158482113564,210,63,0.0,AU:PV,0.06448139370614779,CN:WIND,0.06264584894648413,Asia-Pacific,Asia,CV:PV,0.059157183116643655
PH,L3,W1,L3_W1,0.04760038788680518,210,62,0.04389473629883731,CN:WIND,0.06938981764277825,GH:PV,0.061335973611901656,Asia-Pacific,Asia,AU:PV,0.06109427569023777
PH,L3,W2,L3_W2,0.042894345460341515,210,58,0.06140172157477785,CN:WIND,0.07022005355622336,GH:PV,0.06726061051263622,Asia-Pacific,Asia,CV:PV,0.06285943707545742
PH,L3,W3,L3_W3,0.04277518209016767,210,59,0.061833158482113564,CN:WIND,0.0700088164370702,GH:PV,0.06739256723575758,Asia-Pacific,Asia,CV:PV,0.06326728186699884
PK,L0,W0,L0_W0,0.2754615341112622,2,2,0.0,PK:WIND,0.6427714187956978,PK:PV,0.35722858120430206,Asia-Pacific,Asia,,
PK,L0,W1,L0_W1,0.2522642420747338,2,2,0.05650191415961429,PK:WIND,0.6375598129950293,PK:PV,0.36244018700497066,Asia-Pacific,Asia,,
PK,L0,W2,L0_W2,0.2127000129895757,2,2,0.14910823540752977,PK:WIND,0.6220813952158315,PK:PV,0.3779186047841687,Asia-Pacific,Asia,,
PK,L0,W3,L0_W3,0.17412909652881617,2,2,0.23692026385481435,PK:WIND,0.6043606857046342,PK:PV,0.3956393142953659,Asia-Pacific,Asia,,
PK,L1,W0,L1_W0,0.14639749811835612,60,27,0.0,CN:WIND,0.3492998136812953,OM:PV,0.10473226737406058,Asia-Pacific,Asia,PH:WIND,0.07712778966452935
PK,L1,W1,L1_W1,0.1260579581123958,60,26,0.05535765411841846,CN:WIND,0.3512367302655844,OM:PV,0.11110958051773728,Asia-Pacific,Asia,PH:WIND,0.07625469067822449
PK,L1,W2,L1_W2,0.10191825689506341,60,24,0.12384880050614298,CN:WIND,0.3503505584508652,OM:PV,0.12301960518197536,Asia-Pacific,Asia,PH:WIND,0.07201147340032611
PK,L1,W3,L1_W3,0.0941724154599192,60,24,0.14600271273896115,CN:WIND,0.3499803943365736,OM:PV,0.13095229743769857,Asia-Pacific,Asia,PH:WIND,0.07298633092366082
PK,L2,W0,L2_W0,0.14639749811835612,60,27,0.0,CN:WIND,0.3492998136812953,OM:PV,0.10473226737406058,Asia-Pacific,Asia,PH:WIND,0.07712778966452935
PK,L2,W1,L2_W1,0.1260579581123958,60,26,0.05535765411841846,CN:WIND,0.3512367302655844,OM:PV,0.11110958051773728,Asia-Pacific,Asia,PH:WIND,0.07625469067822449
PK,L2,W2,L2_W2,0.10191825689506341,60,24,0.12384880050614298,CN:WIND,0.3503505584508652,OM:PV,0.12301960518197536,Asia-Pacific,Asia,PH:WIND,0.07201147340032611
PK,L2,W3,L2_W3,0.0941724154599192,60,24,0.14600271273896115,CN:WIND,0.3499803943365736,OM:PV,0.13095229743769857,Asia-Pacific,Asia,PH:WIND,0.07298633092366082
PK,L3,W0,L3_W0,0.08397802095889544,210,67,0.0,CV:PV,0.08400321734278669,OM:PV,0.062082818103076164,Asia-Pacific,Asia,ET:PV,0.05388310923790751
PK,L3,W1,L3_W1,0.0686449935121241,210,61,0.054638693278047865,CV:PV,0.08322208009790216,OM:PV,0.06364934627494719,Asia-Pacific,Asia,CL:PV,0.06183745173693777
PK,L3,W2,L3_W2,0.06151831981273407,210,54,0.08270478268401195,CV:PV,0.09461711990293117,OM:PV,0.06560619044804554,Asia-Pacific,Asia,CL:PV,0.05989549591045303
PK,L3,W3,L3_W3,0.061033171175076305,210,54,0.0839626361996332,CV:PV,0.09415726465801279,OM:PV,0.06664276541876993,Asia-Pacific,Asia,CL:PV,0.060814577282259655
PL,L0,W0,L0_W0,0.2970870532982518,2,2,0.0,PL:WIND,0.6693241301430546,PL:PV,0.3306758698569429,Europe,EurAfrMENA,,
PL,L0,W1,L0_W1,0.27395434590325984,2,2,0.05757401145598746,PL:WIND,0.6631392598196555,PL:PV,0.3368607401803419,Europe,EurAfrMENA,,
PL,L0,W2,L0_W2,0.2325546816375396,2,2,0.15674894244369764,PL:WIND,0.6507970739195716,PL:PV,0.3492029260804256,Europe,EurAfrMENA,,
PL,L0,W3,L0_W3,0.18843906593584137,2,2,0.2580662635906017,PL:WIND,0.6369486052030434,PL:PV,0.36305139479695386,Europe,EurAfrMENA,,
PL,L1,W0,L1_W0,0.18337340345154632,52,28,0.0,PT:PV,0.13837786002222124,ES:WIND,0.1321661635023028,Europe,EurAfrMENA,DE:WIND,0.11025945379039745
PL,L1,W1,L1_W1,0.1633174367131393,52,25,0.0609867610021578,PT:PV,0.148038382577753,ES:WIND,0.13072193450958014,Europe,EurAfrMENA,DE:WIND,0.10823506429692169
PL,L1,W2,L1_W2,0.13574179231095948,52,24,0.1437759811819472,PT:PV,0.15914859553096666,ES:WIND,0.13115817627628337,Europe,EurAfrMENA,DE:WIND,0.10032566498727499
PL,L1,W3,L1_W3,0.12266787301876754,52,25,0.18225322156463328,PT:PV,0.1658253761922368,ES:WIND,0.13628990616166833,Europe,EurAfrMENA,DE:WIND,0.10014628895628598
PL,L2,W0,L2_W0,0.14330992727226172,94,34,0.0,CV:PV,0.18844766537802032,ET:WIND,0.10667815059600276,Europe,EurAfrMENA,ZA:WIND,0.08497206749138562
PL,L2,W1,L2_W1,0.12364521276654132,94,33,0.055722887852175225,CV:PV,0.19603746748027898,ET:WIND,0.10838695035637198,Europe,EurAfrMENA,ZA:WIND,0.08458512326389178
PL,L2,W2,L2_W2,0.10027667884876083,94,28,0.12101696816238823,CV:PV,0.21944452529817826,ET:WIND,0.10769213996944105,Europe,EurAfrMENA,ZA:WIND,0.08274702398760439
PL,L2,W3,L2_W3,0.09204371305381273,94,27,0.14301088867914932,CV:PV,0.23357883359464604,ET:WIND,0.11109715605124174,Europe,EurAfrMENA,ZA:WIND,0.08086740763906902
PL,L3,W0,L3_W0,0.07041692082364247,210,52,0.0,CL:PV,0.2613567343980405,MX:PV,0.12795971890271954,Europe,EurAfrMENA,OM:PV,0.07510607456713402
PL,L3,W1,L3_W1,0.05690088299499238,210,50,0.04818002740178484,CL:PV,0.26632314499812665,MX:PV,0.12007096835141583,Europe,EurAfrMENA,OM:PV,0.07756101201841079
PL,L3,W2,L3_W2,0.05111668680253637,210,44,0.0694279576313416,CL:PV,0.2749548843971635,MX:PV,0.11515388253218724,Europe,EurAfrMENA,OM:PV,0.08076878243172476
PL,L3,W3,L3_W3,0.05080359041386735,210,44,0.07041661177689416,CL:PV,0.27577336187455653,MX:PV,0.11531285041480338,Europe,EurAfrMENA,OM:PV,0.08112686247823801
PS,L0,W0,L0_W0,0.42364792330687007,2,2,0.0,PS:PV,0.6243187183413068,PS:WIND,0.3756812816586902,Asia-Pacific,Asia,,
PS,L0,W1,L0_W1,0.40101792592217217,2,2,0.05662493813080081,PS:PV,0.6360063794899418,PS:WIND,0.36399362051005535,Asia-Pacific,Asia,,
PS,L0,W2,L0_W2,0.3528498401013439,2,2,0.16294711262588998,PS:PV,0.6580866108114413,PS:WIND,0.34191338918855585,Asia-Pacific,Asia,,
PS,L0,W3,L0_W3,0.27614441036845905,2,2,0.30102525968888266,PS:PV,0.6835164612751548,PS:WIND,0.3164835387248429,Asia-Pacific,Asia,,
PS,L1,W0,L1_W0,0.16087230707755185,60,22,0.0,CN:WIND,0.35073899415830134,PK:WIND,0.0923208620930585,Asia-Pacific,Asia,OM:WIND,0.08879529835107772
PS,L1,W1,L1_W1,0.1398343048323621,60,23,0.05676035964010356,CN:WIND,0.350058095175111,PK:WIND,0.09159653472300659,Asia-Pacific,Asia,OM:WIND,0.08792210725288965
PS,L1,W2,L1_W2,0.11296509289743618,60,24,0.1319083332252503,CN:WIND,0.3450915029889263,PK:WIND,0.09227860153406654,Asia-Pacific,Asia,OM:WIND,0.08509664833629395
PS,L1,W3,L1_W3,0.10299302453553753,60,24,0.16046119760398528,CN:WIND,0.3428064118021993,PK:WIND,0.09415952597256694,Asia-Pacific,Asia,OM:WIND,0.08492219371112304
PS,L2,W0,L2_W0,0.16087230707755185,60,22,0.0,CN:WIND,0.35073899415830134,PK:WIND,0.0923208620930585,Asia-Pacific,Asia,OM:WIND,0.08879529835107772
PS,L2,W1,L2_W1,0.1398343048323621,60,23,0.05676035964010356,CN:WIND,0.350058095175111,PK:WIND,0.09159653472300659,Asia-Pacific,Asia,OM:WIND,0.08792210725288965
PS,L2,W2,L2_W2,0.11296509289743618,60,24,0.1319083332252503,CN:WIND,0.3450915029889263,PK:WIND,0.09227860153406654,Asia-Pacific,Asia,OM:WIND,0.08509664833629395
PS,L2,W3,L2_W3,0.10299302453553753,60,24,0.16046119760398528,CN:WIND,0.3428064118021993,PK:WIND,0.09415952597256694,Asia-Pacific,Asia,OM:WIND,0.08492219371112304
PS,L3,W0,L3_W0,0.0897197079810334,210,55,0.0,MX:PV,0.17115304758499805,US:PV,0.14187974738643278,Asia-Pacific,Asia,JO:PV,0.061584281336112386
PS,L3,W1,L3_W1,0.07202373503512316,210,51,0.05025641908224588,MX:PV,0.17650887139693475,US:PV,0.13357662042992544,Asia-Pacific,Asia,JO:PV,0.05695637311500717
PS,L3,W2,L3_W2,0.060074030833608696,210,51,0.08632011194375473,MX:PV,0.1856163813541858,US:PV,0.12667632901344136,Asia-Pacific,Asia,NE:PV,0.056429806423014324
PS,L3,W3,L3_W3,0.058754609454353714,210,50,0.08968438444674331,MX:PV,0.18753804164664106,US:PV,0.12656842464021958,Asia-Pacific,Asia,NE:PV,0.05853242864345673
PT,L0,W0,L0_W0,0.35319706637132436,2,2,0.0,PT:PV,0.6161667870359169,PT:WIND,0.3838332129640819,Europe,EurAfrMENA,,
PT,L0,W1,L0_W1,0.3293674129912934,2,2,0.053105475640274465,PT:PV,0.6227931854638807,PT:WIND,0.3772068145361183,Europe,EurAfrMENA,,
PT,L0,W2,L0_W2,0.2831140311725004,2,2,0.14801740816182496,PT:PV,0.6355342494783325,PT:WIND,0.3644657505216665,Europe,EurAfrMENA,,
PT,L0,W3,L0_W3,0.22193067340648015,2,2,0.2620037675647356,PT:PV,0.6494841285702625,PT:WIND,0.3505158714297366,Europe,EurAfrMENA,,
PT,L1,W0,L1_W0,0.18390074145607768,52,28,0.0,ES:WIND,0.14108739605003104,DE:WIND,0.11321573223225526,Europe,EurAfrMENA,BE:WIND,0.10996263597226773
PT,L1,W1,L1_W1,0.16357088643139922,52,28,0.06068675956687039,ES:WIND,0.1389733486086476,DE:WIND,0.11023301973909794,Europe,EurAfrMENA,BE:WIND,0.10989735326099234
PT,L1,W2,L1_W2,0.13592504625110807,52,27,0.14358121070526655,ES:WIND,0.14031699007198772,PT:PV,0.11253541502216183,Europe,EurAfrMENA,BE:WIND,0.10745283655182093
PT,L1,W3,L1_W3,0.12270908858131269,52,26,0.18213739195185785,ES:WIND,0.14554720715191877,PT:PV,0.12075791874766137,Europe,EurAfrMENA,BE:WIND,0.10582583977136119
PT,L2,W0,L2_W0,0.15221155932278754,94,38,0.0,CV:PV,0.12098566996738117,ET:WIND,0.10926858880230471,Europe,EurAfrMENA,NG:WIND,0.06907426055790147
PT,L2,W1,L2_W1,0.13215725265502265,94,35,0.05779110974253399,CV:PV,0.12789928840733178,ET:WIND,0.11248727059608254,Europe,EurAfrMENA,NG:WIND,0.07035918597163514
PT,L2,W2,L2_W2,0.10759113054514098,94,33,0.12819681244940892,CV:PV,0.15352208734225614,ET:WIND,0.11700938732642482,Europe,EurAfrMENA,NG:WIND,0.07249927171237547
PT,L2,W3,L2_W3,0.09900452801871638,94,31,0.15174193761732865,CV:PV,0.17238067036792407,ET:WIND,0.12322913282763592,Europe,EurAfrMENA,CV:WIND,0.0757347616653044
PT,L3,W0,L3_W0,0.0790478397144733,210,39,0.0,MX:PV,0.2848940815315839,EG:PV,0.11653827883025197,Europe,EurAfrMENA,NE:PV,0.09892250987833208
PT,L3,W1,L3_W1,0.06271728831587339,210,37,0.05019570126966105,MX:PV,0.2849716050109344,EG:PV,0.11922180648939718,Europe,EurAfrMENA,NE:PV,0.09632139032867239
PT,L3,W2,L3_W2,0.05411053633924551,210,38,0.0782630601585106,MX:PV,0.28501284767171275,NE:PV,0.10820278108254268,Europe,EurAfrMENA,EG:PV,0.10794553511804174
PT,L3,W3,L3_W3,0.053828009839671474,210,37,0.07903993957447,MX:PV,0.28473905319876397,NE:PV,0.1082631060022397,Europe,EurAfrMENA,EG:PV,0.10791245749713817
PY,L0,W0,L0_W0,0.3052637352705857,2,2,0.0,PY:PV,0.5894086816601778,PY:WIND,0.41059131833982077,Latin America,Americas,,
PY,L0,W1,L0_W1,0.28233206009145345,2,2,0.054800250779163125,PY:PV,0.5979001334522561,PY:WIND,0.4020998665477423,Latin America,Americas,,
PY,L0,W2,L0_W2,0.23983320611404746,2,2,0.1501677607483314,PY:PV,0.6155605566374768,PY:WIND,0.38443944336252195,Latin America,Americas,,
PY,L0,W3,L0_W3,0.18982446584296686,2,2,0.2534669895309097,PY:PV,0.6368266959668926,PY:WIND,0.3631733040331061,Latin America,Americas,,
PY,L1,W0,L1_W0,0.16061533689023766,22,13,0.0,BR:WIND,0.3333098059963601,CO:PV,0.09532932594815827,Latin America,Americas,GF:WIND,0.0945265682781649
PY,L1,W1,L1_W1,0.13951459824423385,22,13,0.05585473116356354,BR:WIND,0.32879369052700586,GF:WIND,0.0972796950676847,Latin America,Americas,CO:PV,0.09622596680932057
PY,L1,W2,L1_W2,0.11242248139565292,22,14,0.12911034625510526,BR:WIND,0.31802982503449667,GF:WIND,0.10003482252314481,Latin America,Americas,CO:PV,0.09189531837452485
PY,L1,W3,L1_W3,0.10116782812356263,22,14,0.15985638067794514,BR:WIND,0.30557251444629185,GF:WIND,0.09811731773353849,Latin America,Americas,CO:PV,0.08311822991526642
PY,L2,W0,L2_W0,0.1329558718440298,48,17,0.0,BR:WIND,0.20523166669332304,US:PV,0.16659655752660463,Latin America,Americas,BR:PV,0.12927922600333763
PY,L2,W1,L2_W1,0.11249601061712504,48,17,0.05507622681551692,BR:WIND,0.1986840587008415,US:PV,0.169874366490087,Latin America,Americas,BR:PV,0.13279592066153018
PY,L2,W2,L2_W2,0.08998219239015243,48,19,0.11792767847283522,BR:WIND,0.18294694545248477,US:PV,0.17141950603639775,Latin America,Americas,BR:PV,0.13822002747120044
PY,L2,W3,L2_W3,0.08461932377719072,48,19,0.13293674080556311,BR:WIND,0.17761792290171868,US:PV,0.16618951854234534,Latin America,Americas,BR:PV,0.13705580168634868
PY,L3,W0,L3_W0,0.09393455195753991,210,40,0.0,US:PV,0.15223053933054104,FJ:PV,0.12648048421675387,Latin America,Americas,MX:PV,0.07255446181655037
PY,L3,W1,L3_W1,0.07498708842366619,210,38,0.05122785425695177,US:PV,0.15444456031575116,FJ:PV,0.125783777730645,Latin America,Americas,MX:PV,0.07260982839699892
PY,L3,W2,L3_W2,0.061286416617255715,210,37,0.09101226177332418,US:PV,0.15243571187163163,FJ:PV,0.12986145943462632,Latin America,Americas,MX:PV,0.07928648606370221
PY,L3,W3,L3_W3,0.06020202883626451,210,37,0.09393293796937276,US:PV,0.149845224041944,FJ:PV,0.13194241583500202,Latin America,Americas,MX:PV,0.08341461901883866
RO,L0,W0,L0_W0,0.3165185964253165,2,2,0.0,RO:WIND,0.5742811525374428,RO:PV,0.42571884746255567,Europe,EurAfrMENA,,
RO,L0,W1,L0_W1,0.2926153595498847,2,2,0.054801392596233095,RO:WIND,0.56928021146703,RO:PV,0.4307197885329687,Europe,EurAfrMENA,,
RO,L0,W2,L0_W2,0.24751937296529541,2,2,0.1509922180500595,RO:WIND,0.5594280767371098,RO:PV,0.4405719232628888,Europe,EurAfrMENA,,
RO,L0,W3,L0_W3,0.1942308319356492,2,2,0.2579769006326986,RO:WIND,0.5472919503307591,RO:PV,0.45270804966923983,Europe,EurAfrMENA,,
RO,L1,W0,L1_W0,0.16687256795602423,52,25,0.0,PT:PV,0.13642832094099278,ES:WIND,0.13612028361612563,Europe,EurAfrMENA,DE:WIND,0.10878569299242345
