year,perturbation,scenario,mean_uncovered_share,global_annual_unmet_gwh,global_storage_cost_musd_yr_mid,global_storage_cost_usd_yr_low,global_fleet_gw,ai_share,capex_year_used
2050,P2_sharpen,L0_W3,0.3111697736604749,596960.5405812014,47722.61483747736,28789.18612478255,219.0,0.7,2050
2050,P2_sharpen,L1_W0,0.29421013732860984,564424.4958566983,45121.59680501129,27220.09372476225,219.0,0.7,2050
2050,P2_sharpen,L1_W1,0.27221012893216884,522218.79974863,41747.561098477054,25184.67001049431,219.0,0.7,2050
2050,P2_sharpen,L1_W2,0.23181207064930354,444717.5488164498,35551.90477576903,21447.07298973023,219.0,0.7,2050
2050,P2_sharpen,L1_W3,0.1908048095663038,366047.5788643799,29262.817943256905,17653.11299837781,219.0,0.7,2050
2050,P2_sharpen,L2_W0,0.2408061638972384,461972.17706701806,36931.28569324814,22279.19952147035,219.0,0.7,2050
2050,P2_sharpen,L2_W1,0.21869009952089705,419543.83452486974,33539.451038046034,20233.03839795169,219.0,0.7,2050
2050,P2_sharpen,L2_W2,0.1797605161651554,344859.76463188074,27569.00766748703,16631.303538538374,219.0,0.7,2050
2050,P2_sharpen,L2_W3,0.1485485147787805,284981.4126922037,22782.17280577572,13743.593377397314,219.0,0.7,2050
2050,P2_sharpen,L3_W0,0.04753984429682064,91202.3388927926,7290.95776920248,4398.349523812367,219.0,0.7,2050
2050,P2_sharpen,L3_W1,0.03404094782093709,65305.51593759855,5220.696799856283,3149.44209121765,219.0,0.7,2050
2050,P2_sharpen,L3_W2,0.029369971567858137,56344.528254641766,4504.331588613388,2717.28699095699,219.0,0.7,2050
2050,P2_sharpen,L3_W3,0.02901865061584865,55670.54008746868,4450.451180243845,2684.7830489514504,219.0,0.7,2050
2050,P2_emp,L0_W0,0.4194756300787331,804738.8277682448,64332.96426084808,38809.559961707266,219.0,0.7,2050
2050,P2_emp,L0_W1,0.39533038917686486,758417.6318124647,60629.924540238084,36575.66099981754,219.0,0.7,2050
2050,P2_emp,L0_W2,0.3454273346729376,662681.6159299505,52976.532562959845,31958.669100481216,219.0,0.7,2050
2050,P2_emp,L0_W3,0.26841568946737954,514939.3953017996,41165.62612782709,24833.611414069608,219.0,0.7,2050
2050,P2_emp,L1_W0,0.20300102681976298,389445.28989210614,31133.29325200621,18781.497559634186,219.0,0.7,2050
2050,P2_emp,L1_W1,0.1802902016875592,345875.93452548096,27650.242994020526,16680.309632262386,219.0,0.7,2050
2050,P2_emp,L1_W2,0.14610907978130944,280301.50301565527,22408.048367415588,13517.898743386582,219.0,0.7,2050
2050,P2_emp,L1_W3,0.11924714180124603,228768.48671718242,18288.361853745697,11032.653074813981,219.0,0.7,2050
2050,P2_emp,L2_W0,0.13664984931283872,262154.5369157223,20957.331586683817,12642.738076749478,219.0,0.7,2050
2050,P2_emp,L2_W1,0.1151065497727331,220825.00934600207,17653.339125633753,10649.568711659493,219.0,0.7,2050
2050,P2_emp,L2_W2,0.08955282206461833,171801.71596164638,13734.286543081978,8285.357642837498,219.0,0.7,2050
2050,P2_emp,L2_W3,0.07878754426697165,151149.17642352908,12083.267551384857,7289.362490237604,219.0,0.7,2050
2050,P2_emp,L3_W0,0.03166358638195938,60744.69065860616,4856.092285262278,2929.490454696266,219.0,0.7,2050
2050,P2_emp,L3_W1,0.020005237100529667,38378.84706314012,3068.1072060767992,1850.8690210572,219.0,0.7,2050
2050,P2_emp,L3_W2,0.018567235622375992,35620.127507391,2847.5678205498184,1717.8262395708148,219.0,0.7,2050
2050,P2_emp,L3_W3,0.01855869249787964,35603.73803563222,2846.2576025455055,1717.0358363182127,219.0,0.7,2050
2050,P3_burst,L0_W0,0.4160160137786643,798101.7614735408,63802.379512106425,38489.47894480334,219.0,0.7,2050
2050,P3_burst,L0_W1,0.39173862736436793,751527.052280898,60079.07326844076,36243.353982591994,219.0,0.7,2050
2050,P3_burst,L0_W2,0.34178998676070865,655703.5822012139,52418.689969820945,31622.144492663727,219.0,0.7,2050
2050,P3_burst,L0_W3,0.266935411117894,512099.57010501256,40938.60294143676,24696.657209236313,219.0,0.7,2050
2050,P3_burst,L1_W0,0.23466984539390945,450200.0181974917,35990.187973474174,21711.472092693664,219.0,0.7,2050
2050,P3_burst,L1_W1,0.21188056807571717,406480.15701917885,32495.105880226845,19603.02582991946,219.0,0.7,2050
2050,P3_burst,L1_W2,0.17587462252797642,337404.91084257106,26973.046809319483,16271.78367301339,219.0,0.7,2050
2050,P3_burst,L1_W3,0.14461033606431292,277426.2531192205,22178.193236228086,13379.236137072381,219.0,0.7,2050
2050,P3_burst,L2_W0,0.18344998748907956,351937.7939985498,28134.84417812982,16972.650563980493,219.0,0.7,2050
2050,P3_burst,L2_W1,0.16153510900679746,309895.41452300054,24773.864437979333,14945.10300334623,219.0,0.7,2050
2050,P3_burst,L2_W2,0.13161691168996653,252499.1480624994,20185.454097260787,12177.094591282324,219.0,0.7,2050
2050,P3_burst,L2_W3,0.11306195133512877,216902.5699193644,17339.76887558252,10460.404049943805,219.0,0.7,2050
2050,P3_burst,L3_W0,0.1008536770686376,193481.72823555715,15467.444440607855,9330.903983192784,219.0,0.7,2050
2050,P3_burst,L3_W1,0.08459572200397072,162291.8169212976,12974.039896621889,7826.730589809945,219.0,0.7,2050
2050,P3_burst,L3_W2,0.07041408995328344,135085.20672997707,10799.071048714988,6514.656991344369,219.0,0.7,2050
2050,P3_burst,L3_W3,0.060065612077485606,115232.2728339315,9211.97466074861,5557.223844255956,219.0,0.7,2050
2050,P_mix,L0_W0,0.4357185350827113,835899.8664440766,66824.06064925365,40312.340935147586,219.0,0.7,2050
2050,P_mix,L0_W1,0.412127900590297,790642.6496084494,63206.07825202508,38129.75372812383,219.0,0.7,2050
2050,P_mix,L0_W2,0.3631679389900499,696715.9008760712,55697.32390734476,33600.01605280038,219.0,0.7,2050
2050,P_mix,L0_W3,0.2884378598776776,553350.7279037319,44236.33031435765,26686.047091813587,219.0,0.7,2050
2050,P_mix,L1_W0,0.2536184284565487,486551.7378881813,38896.24122079555,23464.580301675578,219.0,0.7,2050
2050,P_mix,L1_W1,0.2308368099206803,442846.5696242299,35402.33371823763,21356.84262350205,219.0,0.7,2050
2050,P_mix,L1_W2,0.19180659057766852,367969.4356278224,29416.45628927769,17745.797000596867,219.0,0.7,2050
2050,P_mix,L1_W3,0.15684318589794483,300894.2415540533,24054.286707993422,14511.009916235169,219.0,0.7,2050
2050,P_mix,L2_W0,0.1964966285004352,376966.9919803749,30135.744897320877,18179.715671753358,219.0,0.7,2050
2050,P_mix,L2_W1,0.17396252835464707,333736.6728966891,26679.798102372948,16094.878203061942,219.0,0.7,2050
2050,P_mix,L2_W2,0.13861760809562676,265929.56407497416,21259.117307640503,12824.793593196177,219.0,0.7,2050
2050,P_mix,L2_W3,0.11669954729345958,223881.07950966462,17897.64951036166,10796.951606794264,219.0,0.7,2050
2050,P_mix,L3_W0,0.04046021159350341,77620.48832944069,6205.188477677838,3743.347396860001,219.0,0.7,2050
2050,P_mix,L3_W1,0.027645978206916808,53037.150431277485,4239.931000539747,2557.784462282131,219.0,0.7,2050
2050,P_mix,L3_W2,0.024343562685028908,46701.66439746686,3733.4553807183825,2252.247539455111,219.0,0.7,2050
2050,P_mix,L3_W3,0.02422015977045076,46464.92331002355,3714.5296679379976,2240.8303975060753,219.0,0.7,2050
