country,local_hour,demand_orig,demand_migrated,portfolio_w0_fit,portfolio_w3_fit
KR,0,0.4969366730124857,0.4574562189401701,0.4863856744154343,0.45498194734327024
KR,1,0.3694013248364373,0.3503809977820716,0.38845758386704426,0.361203679973218
KR,2,0.2755530980813503,0.26497529155524396,0.3060319463376211,0.27782551985509163
KR,3,0.21869898100351712,0.2137680907911281,0.2574714057299218,0.2320673584128928
KR,4,0.20376847121412553,0.200432399009799,0.23922639887990882,0.21838814001938625
KR,5,0.23513233420563165,0.22559490861493667,0.25522779624372255,0.234877918766283
KR,6,0.3042104674608962,0.27649419471186143,0.2987480676605897,0.27553601473297673
KR,7,0.3962459361491509,0.3484357841392967,0.36476553034548975,0.33594986872347615
KR,8,0.4869757153920852,0.4205784111459917,0.43781335990311754,0.4029887579420901
KR,9,0.5421077181104383,0.48463512549293714,0.5066690026003086,0.46824042938168453
KR,10,0.5577864606878349,0.5286631943829827,0.5595939552404039,0.5210477634923971
KR,11,0.5463703419023531,0.5386968953102875,0.5977705270178021,0.5611708689258219
KR,12,0.5821159303203993,0.56735378175434,0.6130771437488479,0.5802669047082047
KR,13,0.6051773011539006,0.5793905623718945,0.6141187063716075,0.5826167429913599
KR,14,0.6220027091061694,0.5756980313004673,0.6009947840669719,0.5645320149941583
KR,15,0.6325515822185901,0.5666136167376651,0.5877074960753532,0.5483748818281845
KR,16,0.6282237251003128,0.5681911398797016,0.5893210923525952,0.5549504254477647
KR,17,0.6049428484925558,0.5808229880641564,0.6156748178568717,0.5836422010100621
KR,18,0.6144914731023052,0.6015700160630323,0.6516723645978343,0.6178334238894053
KR,19,0.6506066901062267,0.6332097448115032,0.6837417402869382,0.646082312330225
KR,20,0.6721912247823688,0.6469309380826906,0.693623026350555,0.6513892822751322
KR,21,0.696234787035544,0.6472377119890197,0.6826091813906933,0.6381971319666631
KR,22,0.6876471565549651,0.6204343847556902,0.6462285816256821,0.6024890079663389
KR,23,0.6248728240686356,0.5559411975652232,0.5773155911329598,0.5388530282760062
KW,0,0.6738902824282401,0.6250200530758454,0.6544661251539684,0.6141992352785218
KW,1,0.5891459711753689,0.5438754325202483,0.5781731761768598,0.5401205064685277
KW,2,0.49407069610007565,0.45372705721511974,0.496094425514946,0.4602841888929329
KW,3,0.4070619595220478,0.37204779316656134,0.4192845581902325,0.38517743247465913
KW,4,0.35017500559218817,0.31672186251687173,0.3577140730554588,0.3263436944174271
KW,5,0.32399095271233413,0.2932469982847789,0.3266508664245671,0.29637031113747647
KW,6,0.322070759100043,0.29814153232929824,0.3257342075806303,0.29596147015719476
KW,7,0.34825393018608997,0.3206201052278146,0.3467307009019044,0.3174211688504264
KW,8,0.39519009327396554,0.3578532427978886,0.3834979923892798,0.35500237284223685
KW,9,0.44260597972372406,0.40100016264162464,0.42935806705469864,0.39814826230468886
KW,10,0.4871189019343314,0.44957685317017954,0.4830200294740517,0.44736088834819926
KW,11,0.5258712668954364,0.4961841856688064,0.5389938355684356,0.5008168546553939
KW,12,0.5627939973721058,0.5359699573744839,0.5836515853425631,0.5441453227961413
KW,13,0.6033796193748644,0.5705852027999324,0.6117793661339253,0.5706209028606435
KW,14,0.6333705313416698,0.5895223468145596,0.6284379993086091,0.5844073911170329
KW,15,0.6429758319318066,0.59548231141202,0.6339444409060482,0.5883209625770829
KW,16,0.6568781089454869,0.6012667980959583,0.6351292217065095,0.5925884477119787
KW,17,0.6539154774844718,0.6085803038809066,0.6469442417166718,0.6078490424732292
KW,18,0.6670551729707171,0.633498692488708,0.6731142089397474,0.6362808205886711
KW,19,0.6957693044548009,0.666543928514472,0.7087579962119601,0.6733746634349824
KW,20,0.7178890284663141,0.6895805056332798,0.7361252298239802,0.6996655287754994
KW,21,0.7345358629742849,0.7033475554182579,0.7456091350132551,0.7050274967093921
KW,22,0.7399026518054891,0.7022670625357548,0.7393853865750734,0.6960826291503659
KW,23,0.7233589499658968,0.6770506005614171,0.7086734665683795,0.6661409501220839
KZ,0,0.5461727922107806,0.4530961227143257,0.5001971525180542,0.4317383936884761
KZ,1,0.4261271707893464,0.36996849478017246,0.4177798965492886,0.35932709951687014
KZ,2,0.3125597917120074,0.2891157560229254,0.3441726320146891,0.2997460934113706
KZ,3,0.22204924547110944,0.21127142160829893,0.2683896374401282,0.23740121283052076
KZ,4,0.16625846624092921,0.15892266166179073,0.2068299670014094,0.18280380754027228
KZ,5,0.14981187902943735,0.13863098990752007,0.17304193524471556,0.1520786503593596
KZ,6,0.17190783764707945,0.1541696007784241,0.18029673734802426,0.15736206299863145
KZ,7,0.23471013305320165,0.20416935255920288,0.23033541033167237,0.20333100397610668
KZ,8,0.3363484064707286,0.2781100550982202,0.30874455210922896,0.2757485833224049
KZ,9,0.42411317779988966,0.3592944644847054,0.3999821858115665,0.3564373072107611
KZ,10,0.4826857107038216,0.42544047037811306,0.4794487674167026,0.42496132444369794
KZ,11,0.5259086570422925,0.4698198168035585,0.5309244190254886,0.47074265500275736
KZ,12,0.5494908479749826,0.4965126353299486,0.5603092659110269,0.49604549416262866
KZ,13,0.555585228866853,0.5063216008124026,0.5755593503777418,0.5081848393015526
KZ,14,0.5872233584440162,0.5241269600485581,0.5873702372246066,0.5200489125015427
KZ,15,0.5992913261654162,0.5279527108417307,0.586009800502979,0.5238377610345125
KZ,16,0.6023824564354349,0.5198410485526597,0.5731806038014804,0.5117967716374745
KZ,17,0.5916952056770016,0.511509657340537,0.5667337879842202,0.5025823788990107
KZ,18,0.5870877845527493,0.5228794841813976,0.586374108127504,0.5202680088891525
KZ,19,0.6082275011675352,0.5560411739666296,0.6320644158342474,0.5635771083305463
KZ,20,0.6412462663470339,0.5889746580403282,0.6710126252169982,0.5978614811052542
KZ,21,0.6685548080510186,0.6027655548831855,0.6820649242948202,0.6033532775228643
KZ,22,0.671599780671827,0.5842089746209461,0.6510746111949576,0.5725510019629768
KZ,23,0.6326386832278507,0.5261848716634884,0.5817794924707899,0.5075433074303238
LC,0,0.39406703295295764,0.3750184926455756,0.4143491423605703,0.37744447670343145
LC,1,0.2869076028864146,0.27602932799225677,0.3261808988025933,0.29264605332924654
LC,2,0.21415713449432108,0.2074159298955622,0.2621193991442632,0.23327543659582686
LC,3,0.1770189483657789,0.1733587438618448,0.22063581506185345,0.19593925959543132
LC,4,0.17722082986167673,0.17370801545738573,0.21589303294414108,0.1927338903375024
LC,5,0.24231700068715845,0.22953651519461768,0.2621831390684428,0.23818140077570746
LC,6,0.3656876665776529,0.32624326937926995,0.3376609450641463,0.3119146835295353
LC,7,0.45212457013590607,0.4103726236400769,0.4244509572242271,0.39541816685010933
LC,8,0.534779462476232,0.48978114109825205,0.508859832015649,0.4775620741596306
LC,9,0.5899453138797623,0.5487715571342724,0.5779393386176541,0.5451166961646746
LC,10,0.6138983234893498,0.5849686837771388,0.6219928350859605,0.5885314681848693
LC,11,0.6174260065511517,0.5937327707773057,0.6398660012108586,0.6056394369192992
LC,12,0.6013343877566076,0.5782851470027186,0.6305596428665612,0.5940680137855762
LC,13,0.6002974061094543,0.5650851783053247,0.5989486764551978,0.5600982402978004
LC,14,0.609922027321342,0.559439710549304,0.586370494490856,0.5466559262447256
LC,15,0.6155062028182607,0.566668928118352,0.594492081552709,0.5544398091273239
LC,16,0.6207521353788692,0.5705392623114696,0.6037874906248181,0.5640009357095059
LC,17,0.5982331440342653,0.5640202463703872,0.610564422415415,0.5711900635216841
LC,18,0.6007893939929548,0.5728443242536254,0.6281607740497936,0.587212695189769
LC,19,0.6424167063137624,0.6031321813738544,0.6483297697202722,0.6048957415373655
LC,20,0.6766902120173534,0.619837556515233,0.6554236634377639,0.6108901383344166
LC,21,0.6928481681149928,0.6123978541778441,0.6329564656622106,0.5892815800853656
LC,22,0.6372499027142134,0.5586355637286791,0.5755434763421883,0.5343936956315589
LC,23,0.520271251712127,0.4774960298750692,0.5045925364244147,0.46578917082506255
LK,0,0.4585370984232962,0.4306655373457018,0.46335201974090495,0.4226891414192303
LK,1,0.3118534652274706,0.3061232083434372,0.3603214095655963,0.3266960019147816
LK,2,0.22107665761075088,0.21842874180221816,0.27655484140380426,0.2533406676809908
LK,3,0.17603242441040798,0.17363597774680153,0.22308285475833686,0.2070652554760294
LK,4,0.18590788718594015,0.18219494424347038,0.2184470125747699,0.20471633959290422
LK,5,0.26246592245458383,0.24827798074696408,0.2702069351062796,0.25253212917826123
LK,6,0.3822701518646425,0.3475195633728071,0.36144139746220716,0.3356664941631979
LK,7,0.4908314626494507,0.44972131497972306,0.4682976510051296,0.43463107193271716
LK,8,0.6121215935739563,0.5547760196677157,0.5795747564693675,0.5412612252497451
LK,9,0.6994391019932307,0.6436207785098274,0.676964313353351,0.635175943066346
LK,10,0.7397420098196662,0.698926816790071,0.7449726980921397,0.7006384074004792
LK,11,0.7514565317523944,0.7191359789434558,0.7716485912571407,0.7263305856169007
LK,12,0.7288273791228455,0.7063787806949509,0.7651652849560937,0.7182492732160095
LK,13,0.7269550868034972,0.6889020511076728,0.7307342419575659,0.6823664005447501
LK,14,0.7384470357783528,0.666094494669358,0.6967016939744481,0.6488590143638666
LK,15,0.7254698380645929,0.6437027329307227,0.6690002364515095,0.6250284774286989
LK,16,0.6809744965232454,0.6314300060550793,0.661608917834961,0.6241437342186982
LK,17,0.6462768834369667,0.6293760187056324,0.6825191480813425,0.6475191676163167
LK,18,0.6899033933040231,0.6702929271274352,0.722991777464763,0.6838868281396075
LK,19,0.7317364562155009,0.7072810197045867,0.7549831756631546,0.7112831260121816
LK,20,0.7419623194904672,0.714007704365597,0.7611514371135186,0.7151767273777948
LK,21,0.7634636305415698,0.7026738866217774,0.7324435825131183,0.6856391434736936
LK,22,0.7393354233832252,0.6456053612755341,0.6655943240411736,0.6197348001466403
LK,23,0.6221482731655308,0.5502543338909306,0.5694762219549295,0.5263962244116309
LY,0,0.4903886941604482,0.44249334514416894,0.46181747936023887,0.4277090959822303
LY,1,0.4548760593732178,0.4025343822331644,0.422341017469927,0.38677023222424206
LY,2,0.3857811925674113,0.3419505439662962,0.36836484463180563,0.3339724225385248
LY,3,0.3004415502048959,0.2695330778631648,0.3121443101799937,0.28018028479032653
LY,4,0.24020153946392778,0.21962028967640912,0.26702664039663887,0.23848192797965284
LY,5,0.21088114769149224,0.19616167455966702,0.23015374875404596,0.20569287205272216
LY,6,0.20827813358701955,0.19171640429313236,0.21250327576919278,0.1910889100402323
LY,7,0.2243062287810265,0.20684886003618766,0.22187577415127788,0.20225761820713606
LY,8,0.2538881191982401,0.2310663070080956,0.24550304456102523,0.22606629197497735
LY,9,0.2823588577667188,0.25823330196227484,0.2747257445895962,0.2550014930346642
LY,10,0.30965301578394394,0.2896201347117628,0.3112511207486124,0.2902279701742828
LY,11,0.34208643869324684,0.3235512498056322,0.34979201679802724,0.3268835848202298
LY,12,0.3647591668027672,0.3473924766592263,0.38471782748212835,0.3585911582843792
LY,13,0.40029937165470825,0.3760740787141673,0.4059506601833785,0.3767250718747955
LY,14,0.42794704918283927,0.3876195429510851,0.41101084002467375,0.38027796371982076
LY,15,0.4306477743436287,0.39113507028451866,0.4114803442883408,0.3811860759056933
LY,16,0.41190760973848295,0.38597616947641306,0.4116034772665884,0.3830914804378973
LY,17,0.4140006838958735,0.3886885706497991,0.41560196061280696,0.38881494605258216
LY,18,0.41980641508179123,0.3948564636830587,0.4224457735019427,0.3963955174771369
LY,19,0.4311699637696331,0.410032886153421,0.44372530903747054,0.41617978418668633
LY,20,0.4573285665607377,0.4337160902979711,0.4695059904133114,0.4399863380855525
LY,21,0.4733312532188329,0.44844228697254945,0.48759115117861856,0.457207925644756
LY,22,0.48832006716899823,0.4601835752004385,0.49345979710589927,0.46310431283154024
LY,23,0.4973584246998437,0.4620839035056789,0.4854251748841841,0.4536374074882205
MA,0,0.3345962084308846,0.2883941081566552,0.30303896641813044,0.27348167424116065
MA,1,0.2540504993859262,0.2205189773240964,0.24361552736981232,0.21940582556260982
MA,2,0.1807656933483572,0.16083931204525811,0.19351815837680508,0.17252540716327913
MA,3,0.1260337416009482,0.11544118170336735,0.1553057391557437,0.13545825329420996
MA,4,0.09707816644805738,0.08950621149538308,0.12033023104541082,0.1007635436436871
MA,5,0.09274909512452559,0.08207998853687726,0.10034314874610417,0.0822733026952852
MA,6,0.10687313870111512,0.09662383979752615,0.1104435384596266,0.09389414040450922
MA,7,0.14279963705762277,0.13037006036763288,0.14657267161609067,0.1292156369521056
MA,8,0.20195662252488783,0.18126540307678501,0.20105990372731702,0.181507158724342
MA,9,0.25376146653601594,0.23401445931885814,0.25777416723759256,0.23754296808820527
MA,10,0.30417104864696426,0.2822474524808851,0.3052751045981034,0.2840213221638592
MA,11,0.34457311845910843,0.3204595447603813,0.34363806941440905,0.3193133239304848
MA,12,0.3621043757063546,0.3404450566749158,0.3692554728365986,0.3427725512779269
MA,13,0.38784600577792877,0.3598381058351504,0.38432356168203163,0.35814584097641683
MA,14,0.42103995035411257,0.3842653329561439,0.4015270060337987,0.3749353597895016
MA,15,0.423183210902789,0.39190788798610904,0.415855518669642,0.3872556928095401
MA,16,0.41350576952515217,0.38585460661482707,0.418326353416993,0.38700927140561725
MA,17,0.4069000473504953,0.37896609279657884,0.41572123079558093,0.38222237637598844
MA,18,0.40778396788879995,0.38112467751125667,0.4276696699459812,0.39188913251189644
MA,19,0.4430344530102967,0.4092407183814585,0.45178375193609316,0.4135881038311032
MA,20,0.4659076714736676,0.42664864071154934,0.46522679361887265,0.4267633764368956
MA,21,0.4597799006120796,0.4193323497634564,0.45414628310717825,0.41698304016460425
MA,22,0.43759437697850867,0.3948497494457641,0.41912369292615315,0.38322514274541297
MA,23,0.4022645175982089,0.3523173254711928,0.36647812230873694,0.3323586380234677
MG,0,0.21842253990229502,0.20986266269648654,0.23568661196222992,0.22244395776970427
MG,1,0.1456419234707858,0.1406089577790465,0.16317661394669383,0.15544099775383033
MG,2,0.1109353191922188,0.10470293949605385,0.12132432698398936,0.11471781341156523
MG,3,0.09924402951390947,0.0946212337087067,0.11417156403449495,0.10509795140063402
MG,4,0.108748791513534,0.10579524395834086,0.13265995266713673,0.11893230558642676
MG,5,0.15637783045312237,0.14942927336043707,0.17307451805801782,0.15468138073218093
MG,6,0.23648489800435288,0.22443638366445817,0.24555767023595984,0.22430618433156324
MG,7,0.34915003357768176,0.3294185708243822,0.35502492859314944,0.32519452941184857
MG,8,0.5084820743250452,0.44170061149479806,0.4773106688365923,0.4322001830277384
MG,9,0.6098755968680195,0.5269850326414351,0.5810839568649383,0.5202589744602516
MG,10,0.6736271347197237,0.5850197952402091,0.6507143165070345,0.577197699440692
MG,11,0.6991614543099842,0.610043744059556,0.6783803985734606,0.5997766657326381
MG,12,0.6215548413870717,0.5891194963679958,0.6782728684420015,0.6018127235139054
MG,13,0.6157945458243048,0.578900243323171,0.6609595526292653,0.5898050618298536
MG,14,0.6759906337184598,0.5855397386448499,0.647215665690547,0.5778584722870127
MG,15,0.6827959610726554,0.5806998711568666,0.6370293424377823,0.5687734976535735
MG,16,0.6544812124602873,0.5724474138470714,0.6248392714015369,0.562004243400788
MG,17,0.5925638499368536,0.553938184379574,0.6069369419383897,0.5559180899639269
MG,18,0.5749064712470666,0.5466789880227134,0.594207689027387,0.5532962884155268
MG,19,0.5604719843512477,0.5371492244708873,0.5815968224678528,0.5443299509137459
MG,20,0.5557989554269286,0.5216520556490317,0.552187128033062,0.5160605562621546
MG,21,0.5191361646952668,0.4766619910392231,0.49657071346562187,0.46215395816081817
MG,22,0.44500578473127955,0.39925855700864876,0.41529610789948385,0.3852890539083691
MG,23,0.3312872392370614,0.3036274284880439,0.32266163924252783,0.30074710195323856
MM,0,0.2821949549498476,0.27085905170407093,0.3018306713069609,0.278124205044191
MM,1,0.21602006885318237,0.20588827495602052,0.23038577026101867,0.21035214823803358
MM,2,0.1705383375337071,0.16085543420426593,0.18090986279113158,0.16519793032417623
MM,3,0.1401757995677587,0.1349484838577562,0.15818915645817364,0.14738389436636282
MM,4,0.1322393508807681,0.1274956206656056,0.14903161035236673,0.14053904019752672
MM,5,0.1628674581032668,0.1490312165503123,0.15922678697854775,0.14909437089177097
MM,6,0.2134558852041323,0.1867314145530401,0.19382881172773764,0.17891294839794522
MM,7,0.2555386861881134,0.23158154848856363,0.24426212121570948,0.2254480928910246
MM,8,0.3037708396422506,0.28278339639478417,0.30092041921764073,0.2795550679446039
MM,9,0.3476429894324731,0.32896911816940066,0.35443442862835384,0.33060238683827836
MM,10,0.3783198810264177,0.36051973383670405,0.39312299877037393,0.36762351907977986
MM,11,0.4020245215094621,0.3802807664569913,0.41305759987417284,0.3866852745667356
MM,12,0.42235986447253226,0.3903488869356134,0.41277820090615963,0.38556350869218625
MM,13,0.41955178722821646,0.38210968628663095,0.4006405461531252,0.3727228771479788
MM,14,0.4138267079988414,0.3718072621830495,0.38779390907962696,0.35894673316670633
MM,15,0.41055259989944864,0.3731726159284437,0.3927499430703879,0.36396095946407475
MM,16,0.3887582104380587,0.37296602139724516,0.4111204457076725,0.38214563783211536
MM,17,0.39988355688257604,0.38693501008714026,0.4427379430614891,0.4105926550510151
MM,18,0.45936625451573476,0.434414707959226,0.47543157769893335,0.439753666394959
MM,19,0.5159611072999203,0.47257488142894416,0.5026020671771673,0.46531360531752475
MM,20,0.542258269043799,0.4890593138132027,0.5138792045629244,0.47614489613965616
MM,21,0.5281082109498039,0.4738552110518706,0.4952238958204741,0.45933160341610346
MM,22,0.4659053367403051,0.4258137932105317,0.449155630314761,0.4169250772311143
MM,23,0.37241849955251627,0.3508109560374959,0.38042557677822453,0.35289230752304623
MN,0,0.4488428861962202,0.40854610216149395,0.4402605493221452,0.4038916599682987
MN,1,0.3190043714880769,0.2964376769099896,0.33606532095264446,0.30102100347993666
MN,2,0.22394884063814374,0.21177834441050197,0.25134835969422403,0.22210294032913533
MN,3,0.16233475791564403,0.15654174864558418,0.19029656743935694,0.1705405639111333
MN,4,0.13116891957624224,0.12707191665756526,0.15994202210449066,0.14800189194424082
MN,5,0.143308953578775,0.13673158597153903,0.16556752057178345,0.15180147192613838
MN,6,0.20232501261254077,0.1874503516895925,0.21595785895395875,0.19292859380445873
MN,7,0.3248415713936471,0.27941949905929053,0.3051679743597502,0.27147172685640175
MN,8,0.4512957533145891,0.3802347208494846,0.409712749391144,0.3665530164101221
MN,9,0.5372741108224948,0.4728604152412197,0.5084420401642975,0.460241093560648
MN,10,0.586417718471592,0.5427481262983012,0.5871714446721428,0.5387782833304747
MN,11,0.5965964590864054,0.5756145530583077,0.6325821390740389,0.587707097510231
MN,12,0.6132273065646843,0.5938391666904697,0.6536591382893496,0.6098443524197382
MN,13,0.6583801284986007,0.6123354096398084,0.6538611531152224,0.6076209008801755
MN,14,0.6746950732326895,0.6099087965738225,0.6427698493728254,0.595579510713879
MN,15,0.6702816349831993,0.6035189988227936,0.6305178877555021,0.5874163582786673
MN,16,0.6438608211119655,0.5939808124892462,0.6257287841111847,0.5881957955758457
MN,17,0.6296212365025547,0.5966351593087743,0.6336328572246831,0.5985984002980391
MN,18,0.6453226973349929,0.6222292424810871,0.6711657907752302,0.6330238155447597
MN,19,0.6738450635527177,0.6505065633966164,0.7077759065940856,0.6641154524061906
MN,20,0.7036250515786265,0.6713647424295452,0.7218217810577416,0.6748622370930337
MN,21,0.7183470219189197,0.6668460098049006,0.7023608869776572,0.6555777079258754
MN,22,0.684885378956463,0.6162663190361846,0.6413111894137379,0.5987540908499771
MN,23,0.5919731151012677,0.5261767475977852,0.5483041130438581,0.5104150442065042
MR,0,0.20807537923188346,0.17487459683670134,0.18630185806500377,0.16622371443396697
MR,1,0.16349672858013362,0.13991486244769097,0.1544722117543719,0.13665995826250274
MR,2,0.11795305642150222,0.1061829903748815,0.12605031635137143,0.11003515465177964
MR,3,0.08441684139660387,0.07770047003297077,0.098762617425481,0.08445585840634988
MR,4,0.06281631532799031,0.05780616535485083,0.07955332747439978,0.06746117566772125
MR,5,0.06739922167781412,0.06351636192276111,0.07903633818428471,0.0686645404596791
MR,6,0.087164812395955,0.081947366169196,0.09218658580991744,0.08233621993087563
MR,7,0.11152336638446679,0.10292578854552419,0.11317418711658966,0.1031207136083383
MR,8,0.1386109887437188,0.12696547125400204,0.13812329237592547,0.12678111345809817
MR,9,0.16353826452958228,0.14943610089387213,0.16226370299026616,0.14913845653467736
MR,10,0.18825330647437202,0.17088816418378247,0.18519901315830767,0.1698920491824024
MR,11,0.20859345622661193,0.18928646037013971,0.2033528463766385,0.18610183629375612
MR,12,0.2250964977454679,0.20281617154903467,0.21750585386163857,0.1989951969031196
MR,13,0.2188592154410958,0.20386378952479295,0.2302859855893265,0.21038072715107314
MR,14,0.23787617215681883,0.2159643598709951,0.23836480413493544,0.21672598110241625
MR,15,0.25058927490147925,0.22313950691882176,0.24250346746558452,0.21903410111788563
MR,16,0.2382581524607407,0.21796581644286941,0.24213976173613994,0.21716439632273943
MR,17,0.24531654225413993,0.22778759213908434,0.2537862073125144,0.22732689384788057
MR,18,0.26702222311270934,0.23814652200012038,0.2694099278866056,0.2423495503764852
MR,19,0.2976697788820303,0.25392504169099545,0.27728618665746224,0.25098902402709494
MR,20,0.26772054583096394,0.24432916702470492,0.2723273687654634,0.24711551531107148
MR,21,0.24708560528088283,0.23358709229138347,0.260914076294074,0.23655364653672253
MR,22,0.24471902713174187,0.22190857642517045,0.24154620837271193,0.2179344161239908
MR,23,0.23845780205366413,0.20427077267676053,0.21596642948335668,0.1937089672304785
MU,0,0.43180622234089105,0.4034113082561055,0.4349582848102287,0.39819931607296416
MU,1,0.3016941988092521,0.29148433264753,0.3386145242727302,0.31082000504211194
MU,2,0.20664224555509653,0.20026580215347003,0.24765594717171635,0.22690968450420682
MU,3,0.15706711786088956,0.15138294377581588,0.18863536931172975,0.17272134151239066
MU,4,0.14691756619677074,0.14212927620901253,0.17593664618938337,0.1607674688829372
MU,5,0.19349800083900048,0.18154100032771542,0.20223327009011252,0.18249036572260519
MU,6,0.2771310108498398,0.24329791916170757,0.2548418248896883,0.2306587198521809
MU,7,0.35995940137730403,0.32291626102006515,0.33710386389787694,0.31050561005352445
MU,8,0.45760558700884857,0.41510292063329457,0.4368087506091579,0.4050086445518004
MU,9,0.5534475410256792,0.49831875297519546,0.5340168499099449,0.4943393719698168
MU,10,0.6008923522679308,0.5539709335380651,0.6053386733907303,0.5570207758136101
MU,11,0.6220323660122775,0.5817981479062825,0.6421805241627452,0.5888452301200499
MU,12,0.6027552699694022,0.5809922665181371,0.6502798753117587,0.5966065041246341
MU,13,0.6299744980342733,0.5883895304151013,0.6413953571385456,0.5898419056105986
MU,14,0.6536062513010408,0.5827127154841556,0.6189155021665954,0.5691991920754413
MU,15,0.6540028985246572,0.5706403557924631,0.597993421312034,0.550945418570538
MU,16,0.633282900360861,0.5650321151331905,0.5931572610365878,0.5479259012894392
MU,17,0.595440161315687,0.5646712904774439,0.6077688867248171,0.5625844412485224
MU,18,0.5958004814512708,0.5752847669215108,0.63608624378594,0.5917437381762303
MU,19,0.6090553475957372,0.5926908297802745,0.6642698597087108,0.6198371841629152
MU,20,0.6547118018020137,0.6251001484055915,0.6801369925515459,0.6322430965942947
MU,21,0.7056532398393445,0.6336268315493031,0.6648407364631602,0.6140926266092063
MU,22,0.6784852164293951,0.5869651578048272,0.6109062893601174,0.5608710621352156
MU,23,0.5717571436053134,0.5062903719492639,0.5291438661069188,0.48383837414028963
MX,0,0.44209923559936964,0.43044531305664185,0.4668949452327012,0.44319900418651065
MX,1,0.3100560319660359,0.30126741761627024,0.3348322974253521,0.3148454764688119
MX,2,0.22653282341257833,0.2197327059173389,0.24932380892781705,0.23129826718189544
MX,3,0.19000571084634524,0.18734491070219644,0.22176629513293974,0.2036812984051247
MX,4,0.21414886237954875,0.21127015557329193,0.24397273831400132,0.22402893388159484
MX,5,0.3028966949669105,0.2877389576528328,0.30888244012693233,0.2872657418458547
MX,6,0.4344125273458678,0.3916573388791723,0.40294503225949363,0.379749497201164
MX,7,0.5503802398304508,0.5018892227425249,0.5102869044626346,0.48543538187803914
MX,8,0.6369149319319913,0.5978343049223758,0.6117126893606832,0.5858849886718349
MX,9,0.6814565069178865,0.6632521721492429,0.6910405894610522,0.66464561755195
MX,10,0.7166037845678023,0.704604349667378,0.7436336542372951,0.7171645221025778
MX,11,0.7475432540867452,0.7355201403446985,0.7768366310190451,0.750505408166797
MX,12,0.7568148868532334,0.744160151385528,0.7814963594301227,0.755538982152827
MX,13,0.7507065950678746,0.7315913795025607,0.7555698468686457,0.7295447857567366
MX,14,0.7553273986945588,0.7131752870184087,0.7249348075071314,0.6983948518602716
MX,15,0.7677128280387611,0.7086792435656742,0.7187094807058776,0.6910683942476535
MX,16,0.7736349683367719,0.7239685845759639,0.7377119659517497,0.7087872812652116
MX,17,0.7783991340536933,0.7531450937130807,0.7809152853327836,0.7509165744945135
MX,18,0.7852972484339211,0.7709217128461239,0.8196711011991598,0.7886348487925907
MX,19,0.796135347200371,0.7835289760852824,0.8352736817430804,0.8034660940319728
MX,20,0.8106810875326581,0.7899873162890197,0.8270748810120238,0.7949083096626254
MX,21,0.8176853226797175,0.7660664651423087,0.7787030107814862,0.7469319668376336
MX,22,0.7548990764409413,0.6907470178192429,0.6958316242187648,0.6657657750080722
MX,23,0.61217573046042,0.580410001592295,0.5945001569336833,0.5672762171071916
MY,0,0.34970279174540964,0.3109718728591763,0.35047863335544077,0.3091077872634039
MY,1,0.27065156777797594,0.24652778111442647,0.2851573269437045,0.25057183376339276
MY,2,0.21080631370651237,0.19601160368987847,0.23950164901361198,0.21023242317952492
MY,3,0.1730497714015205,0.16428558904988283,0.21573060548867712,0.19090238958952221
MY,4,0.16487262861593918,0.15833361224738018,0.2119654829392573,0.1884068575910855
MY,5,0.19161871936479943,0.17818274209950397,0.2215070227784362,0.19657898732605208
MY,6,0.25045097324657406,0.21916840160966283,0.2468857207797196,0.21775343308044517
MY,7,0.31822109397352794,0.2652687084238059,0.2930282067326542,0.25598326826051304
MY,8,0.38117676042850646,0.31445984904733787,0.348935646938432,0.30312584885351757
MY,9,0.4161400713005421,0.3561358928778283,0.39953322117492823,0.3478462324797063
MY,10,0.4359731579700174,0.3830972001340166,0.43567669521894115,0.3804159128365432
MY,11,0.4429668924223572,0.3991948316308951,0.4570942391373549,0.40068219909749586
MY,12,0.4352692545427349,0.400895697789392,0.4637631149703224,0.4085829761953343
MY,13,0.46522608487017414,0.4101946210472242,0.4561594143901031,0.4025773463517336
MY,14,0.48214435829320695,0.4104286214228111,0.44809468888285253,0.397645882255633
MY,15,0.4793838980425405,0.4131163184810688,0.45288219122061796,0.4048692859787583
MY,16,0.452496081107663,0.41332903483968264,0.4713605665071872,0.42265862453577674
MY,17,0.4874897252045388,0.44475341930396656,0.49327362100654615,0.44039009754304853
MY,18,0.522732863999902,0.46508701027606497,0.5150421754045481,0.45684998102326674
MY,19,0.5417352039108275,0.4759879596496205,0.5256878975169924,0.46413286902370243
MY,20,0.5552816065471822,0.47984499750663107,0.5280016196584808,0.4658390494046707
MY,21,0.5205423101139944,0.453911412878079,0.5117311287526014,0.4503893430740808
MY,22,0.48169446124513854,0.41971484565439693,0.47586809658161583,0.41922855147468546
MY,23,0.43712986081638644,0.3760176338278527,0.41939748525494597,0.37014847727869277
NE,0,0.14037876210982608,0.1276444130927248,0.13903703938700387,0.12498539997607744
NE,1,0.0945490700176042,0.08770536169293087,0.10232955488626497,0.09046110492583942
NE,2,0.05805021514299601,0.054932981902055845,0.07367762301975343,0.0634533257700475
NE,3,0.03752179084528661,0.03570412566594877,0.05787967120269424,0.04867227952958279
NE,4,0.038999363644070195,0.03676890929484452,0.05488723598029519,0.046335096560536936
NE,5,0.07100520132793893,0.05969845070526649,0.06453925624310405,0.05586101239833559
