country,year,scenario,power_scope,workload_scenario,ob_usd_yr,foreign_energy_share,mean_import_km,lcoe_gen,lcoe_tx,lcoe_store,lcoe_anc,lcoe_elec,lcoe_dc,lcoe_it
UA,2048,L2_W1,L2,W1,1.1,0.9657709547464683,2182.572402545893,61.641550725986754,66.32865196837825,20.5902005854751,3.66058872108322,152.22099200092333,168.3564479795399,775.1423154505775
UA,2048,L2_W2,L2,W2,1.1,0.9649394853866522,2213.547469677951,61.83211684613504,68.29559866217794,13.227097818324129,3.664980410542016,147.01979373717913,168.3564479795399,775.1423154505775
UA,2048,L2_W3,L2,W3,1.1,0.9646043830021374,2237.387243092824,62.30247832157514,69.90389448919046,5.975146352367788,3.668460688454941,141.84997985158833,168.3564479795399,775.1423154505775
UA,2048,L3_W0,L3,W0,1.1,0.9968447782689672,8026.005490132157,68.45610139000867,424.8600705888108,1.5808880008056818,5.172978000842266,500.0700379804674,168.3564479795399,775.1423154505775
UA,2048,L3_W1,L3,W1,1.1,0.9962952457426588,7983.518047787402,68.59347776597157,420.82302033542766,0.9582312532999109,5.156624593387747,495.53135394808686,168.3564479795399,775.1423154505775
UA,2048,L3_W2,L3,W2,1.1,0.9962100845647062,7954.663982609423,68.42625851551074,418.5993469694442,0.15876219037621603,5.144708183173333,492.32907585850444,168.3564479795399,775.1423154505775
UA,2048,L3_W3,L3,W3,1.1,0.9962022848745558,7954.60310014085,68.42562815578798,418.6199177935223,0.12767377652717157,5.144626853004243,492.3178465788417,168.3564479795399,775.1423154505775
UG,2048,L0_W0,L0,W0,1.1,0.0,0.0,206.23124746895564,0.0,49.78285790324018,3.300000000000001,259.3141053721958,168.3564479795399,775.1423154505775
UG,2048,L0_W1,L0,W1,1.1,0.0,0.0,206.2312474689556,0.0,47.77587620271957,3.299999999999999,257.30712367167513,168.3564479795399,775.1423154505775
UG,2048,L0_W2,L0,W2,1.1,0.0,0.0,206.2312474689556,0.0,42.56488833203119,3.299999999999999,252.09613580098676,168.3564479795399,775.1423154505775
UG,2048,L0_W3,L0,W3,1.1,0.0,0.0,206.23124746895564,0.0,30.95112256938916,3.300000000000001,240.4823700383448,168.3564479795399,775.1423154505775
UG,2048,L1_W0,L1,W0,1.1,0.8058010499441144,888.9517572045186,118.11768185957304,26.069954252590588,34.219384446336235,3.442832661568183,181.849853220068,168.3564479795399,775.1423154505775
UG,2048,L1_W1,L1,W1,1.1,0.8077896561695893,884.0247981088734,117.54710907379767,25.989868955981585,31.802209570507618,3.4426231910177925,178.78181079130462,168.3564479795399,775.1423154505775
UG,2048,L1_W2,L1,W2,1.1,0.8135664362987085,879.4755704923563,115.99120994446558,25.984248874955185,23.581086786403677,3.4431322661296604,168.99967787195413,168.3564479795399,775.1423154505775
UG,2048,L1_W3,L1,W3,1.1,0.8220914975450908,885.2126621493901,114.00709975218624,26.364043198532464,11.700395749514525,3.4453279141563407,155.51686661438956,168.3564479795399,775.1423154505775
UG,2048,L2_W0,L2,W0,1.1,0.92886476353043,1811.7043437169384,102.4637061534236,52.2410357323672,29.882362795349458,3.5960668512435574,188.18317153238382,168.3564479795399,775.1423154505775
UG,2048,L2_W1,L2,W1,1.1,0.9294512293941264,1810.4707320535888,102.43360041892926,52.38120065615891,27.13408322167463,3.5960579816916147,185.54494227845444,168.3564479795399,775.1423154505775
UG,2048,L2_W2,L2,W2,1.1,0.9312304229106872,1803.887343724265,101.8473917856001,52.77048598723372,18.44907778761392,3.595580890968186,176.6625364514159,168.3564479795399,775.1423154505775
UG,2048,L2_W3,L2,W3,1.1,0.932892776464531,1790.6800695807574,100.74440097362412,53.04105549576378,8.688676893870879,3.5940564144277984,166.06818977768657,168.3564479795399,775.1423154505775
UG,2048,L3_W0,L3,W0,1.1,0.9999999999999996,8699.026812735798,70.21093157959436,474.6782163371441,1.865680927451621,5.373665503742455,552.1284943479326,168.3564479795399,775.1423154505775
UG,2048,L3_W1,L3,W1,1.1,1.0000000000000004,8667.16392815383,69.90106842800326,471.96544248331867,1.2940149709218558,5.3561635432182895,548.516689425462,168.3564479795399,775.1423154505775
UG,2048,L3_W2,L3,W2,1.1,0.9999999999999996,8655.449956515704,69.91202981810927,470.84751643494366,0.06410949592276799,5.349067210129018,546.1727229591047,168.3564479795399,775.1423154505775
UG,2048,L3_W3,L3,W3,1.1,0.9999999999999998,8654.903092906485,69.9108931527218,470.7632598260847,0.06141334485056045,5.348842093332832,546.08440841699,168.3564479795399,775.1423154505775
US,2048,L0_W0,L0,W0,1.1,0.0,0.0,42.05091741357311,0.0,30.259222738788324,3.3000000000000007,75.61014015236142,168.3564479795399,775.1423154505775
US,2048,L0_W1,L0,W1,1.1,0.0,0.0,42.05091741357311,0.0,27.912380926142237,3.3000000000000007,73.26329833971535,168.3564479795399,775.1423154505775
US,2048,L0_W2,L0,W2,1.1,0.0,0.0,42.05091741357312,0.0,21.392541059854924,3.300000000000001,66.74345847342805,168.3564479795399,775.1423154505775
US,2048,L0_W3,L0,W3,1.1,0.0,0.0,42.05091741357311,0.0,8.87108884502095,3.3000000000000007,54.22200625859406,168.3564479795399,775.1423154505775
US,2048,L1_W0,L1,W0,1.1,0.0,0.0,42.41843752858468,0.0,28.487291962208868,3.300000000000009,74.20572949079356,168.3564479795399,775.1423154505775
US,2048,L1_W1,L1,W1,1.1,0.0,0.0,42.429746714036376,0.0,26.498382433885578,3.3000000000000105,72.22812914792196,168.3564479795399,775.1423154505775
US,2048,L1_W2,L1,W2,1.1,0.0,0.0,42.456040086294486,0.0,18.919432901339,3.30000000000001,64.6754729876335,168.3564479795399,775.1423154505775
US,2048,L1_W3,L1,W3,1.1,0.0,0.0,42.47748081694972,0.0,7.904428551457236,3.30000000000001,53.68190936840696,168.3564479795399,775.1423154505775
US,2048,L2_W0,L2,W0,1.1,0.3767276412283911,1994.5418725706013,41.84035860071511,18.46979495109992,27.141518940275226,3.429161240396818,90.88083373248708,168.3564479795399,775.1423154505775
US,2048,L2_W1,L2,W1,1.1,0.3764888334977696,1990.6529606658949,41.82631774823246,18.389320331210637,24.745558347991352,3.4288440624031438,88.3900404898376,168.3564479795399,775.1423154505775
US,2048,L2_W2,L2,W2,1.1,0.3701089301070142,1988.5395179282536,41.82024424443365,18.028177372211303,17.393438731327812,3.4265343550465666,80.66839470301933,168.3564479795399,775.1423154505775
US,2048,L2_W3,L2,W3,1.1,0.409895705202968,1971.6970304792185,41.53910167916603,20.49113717344115,7.513986121281844,3.439013244662586,72.9832382185516,168.3564479795399,775.1423154505775
US,2048,L3_W0,L3,W0,1.1,0.8759826639449736,10370.195074656816,85.10754885508207,513.8507703205133,3.7725210292987725,5.641402595402093,608.3722428002962,168.3564479795399,775.1423154505775
US,2048,L3_W1,L3,W1,1.1,0.8785365523017736,10319.370458917494,84.92345269369562,516.1312400763592,2.4919235353890152,5.634412182788147,609.181028488232,168.3564479795399,775.1423154505775
US,2048,L3_W2,L3,W2,1.1,0.8809754590044271,10271.057244283644,84.51727540976401,516.130833256679,0.21290846083626894,5.625181456119245,606.4861985833986,168.3564479795399,775.1423154505775
US,2048,L3_W3,L3,W3,1.1,0.8810528036110218,10271.463262921152,84.51201366461997,516.2370813235548,0.13187165323984673,5.625621439658932,606.5065880810735,168.3564479795399,775.1423154505775
UY,2048,L0_W0,L0,W0,1.1,0.0,0.0,46.128611446391794,0.0,49.04511290966751,3.299999999999999,98.47372435605931,168.3564479795399,775.1423154505775
UY,2048,L0_W1,L0,W1,1.1,0.0,0.0,46.128611446391794,0.0,46.063000867287165,3.299999999999999,95.49161231367896,168.3564479795399,775.1423154505775
UY,2048,L0_W2,L0,W2,1.1,0.0,0.0,46.128611446391794,0.0,40.26855194787215,3.299999999999999,89.69716339426394,168.3564479795399,775.1423154505775
UY,2048,L0_W3,L0,W3,1.1,0.0,0.0,46.1286114463918,0.0,24.926717400943676,3.3000000000000007,74.35532884733547,168.3564479795399,775.1423154505775
UY,2048,L1_W0,L1,W0,1.1,0.7254673677158948,1052.760005131497,41.80453760179128,25.59192102024141,34.882750784953885,3.444869974750644,105.72407938173723,168.3564479795399,775.1423154505775
UY,2048,L1_W1,L1,W1,1.1,0.7288257503194718,1052.5328697246166,41.69544039045698,25.77817634931523,32.75345058810935,3.4455165777316137,103.67258390561318,168.3564479795399,775.1423154505775
UY,2048,L1_W2,L1,W2,1.1,0.7351860161039768,1051.7537014216289,41.34902830693767,26.170791756976463,26.177195300783854,3.446703278654977,97.14371864335297,168.3564479795399,775.1423154505775
UY,2048,L1_W3,L1,W3,1.1,0.7426942775825779,1049.5806883099067,40.43543168896585,26.304164482196683,13.659270984472464,3.4479671633375495,83.84683431897254,168.3564479795399,775.1423154505775
UY,2048,L2_W0,L2,W0,1.1,0.96138071324269,2199.3592781747684,51.42557120380602,59.72059842253333,25.921517053478787,3.6622131602419925,140.72989984006014,168.3564479795399,775.1423154505775
UY,2048,L2_W1,L2,W1,1.1,0.9621324160325262,2194.1411809876136,51.77257032814382,59.983374533848924,23.892935412391132,3.661701490629224,139.31058176501313,168.3564479795399,775.1423154505775
UY,2048,L2_W2,L2,W2,1.1,0.9644913267802264,2176.8985849898586,52.98367910349221,60.932482160076,16.203539523941696,3.659926898769821,133.77962768627972,168.3564479795399,775.1423154505775
UY,2048,L2_W3,L2,W3,1.1,0.9699757363157492,2153.9903082971377,54.2356433462494,62.08036123032319,6.2995423294965045,3.658397057171593,126.27394396324068,168.3564479795399,775.1423154505775
UY,2048,L3_W0,L3,W0,1.1,0.984929058552516,9238.121182802284,88.57196671310135,488.24243095446735,5.8131472882042345,5.440696438770296,588.0682413945433,168.3564479795399,775.1423154505775
UY,2048,L3_W1,L3,W1,1.1,0.9840131127750592,9234.33678772995,88.85571387941344,490.751722540937,4.771729806730959,5.434529578771112,589.8136958058525,168.3564479795399,775.1423154505775
UY,2048,L3_W2,L3,W2,1.1,0.9835813247065388,9210.248983386413,86.82678555616246,492.48890870471786,1.6532970306367543,5.421025103626225,586.3900163951433,168.3564479795399,775.1423154505775
UY,2048,L3_W3,L3,W3,1.1,0.983875264423232,9212.588975487568,85.85887827674541,493.6235030022457,0.9776753115926996,5.421582771678457,585.8816393622621,168.3564479795399,775.1423154505775
UZ,2048,L0_W0,L0,W0,1.1,0.0,0.0,100.0267905491221,0.0,50.208952780506706,3.3000000000000007,153.53574332962881,168.3564479795399,775.1423154505775
UZ,2048,L0_W1,L0,W1,1.1,0.0,0.0,100.02679054912207,0.0,48.157487802621446,3.299999999999999,151.4842783517435,168.3564479795399,775.1423154505775
UZ,2048,L0_W2,L0,W2,1.1,0.0,0.0,100.02679054912208,0.0,42.70411059119937,3.3,146.03090114032145,168.3564479795399,775.1423154505775
UZ,2048,L0_W3,L0,W3,1.1,0.0,0.0,100.02679054912208,0.0,30.212118823184223,3.3,133.5389093723063,168.3564479795399,775.1423154505775
UZ,2048,L1_W0,L1,W0,1.1,0.9279979004526104,1264.6271678785274,65.72953549006603,42.60737680736127,37.64032661151546,3.5144931285841405,149.4917320375269,168.3564479795399,775.1423154505775
UZ,2048,L1_W1,L1,W1,1.1,0.9289344471108514,1263.6822939401095,65.82033767308063,42.72855376751077,35.561759102295106,3.514582998187038,147.62523354107353,168.3564479795399,775.1423154505775
UZ,2048,L1_W2,L1,W2,1.1,0.930025960973162,1261.1297189999048,66.31806611906514,42.94608189892612,27.206308092711502,3.5144909342857606,139.9849470449885,168.3564479795399,775.1423154505775
UZ,2048,L1_W3,L1,W3,1.1,0.9318380524894678,1259.7293340986027,67.0122950941201,43.178802666020104,13.827425368141515,3.5147179725644637,127.53324110084618,168.3564479795399,775.1423154505775
UZ,2048,L2_W0,L2,W0,1.1,0.9861223895536632,2333.4722294913518,71.36108416100127,78.55904471600981,28.08592207213486,3.693066894898526,181.69911784404448,168.3564479795399,775.1423154505775
UZ,2048,L2_W1,L2,W1,1.1,0.9864225463938572,2339.423305507797,71.30805301975595,78.89728286736843,26.536729421246026,3.694132076719557,180.43619738508997,168.3564479795399,775.1423154505775
UZ,2048,L2_W2,L2,W2,1.1,0.9854512498368638,2351.904308866903,71.62999451447591,79.39627274820452,17.053037449521714,3.695783827593751,171.77508853979586,168.3564479795399,775.1423154505775
UZ,2048,L2_W3,L2,W3,1.1,0.9840772082249454,2366.1957423438357,72.24862394826054,79.97307786019785,6.387668801278512,3.697582222503069,162.30695283223997,168.3564479795399,775.1423154505775
UZ,2048,L3_W0,L3,W0,1.1,0.9950157354606272,8804.411249365436,72.53722287240262,483.28041164973655,2.1008387769027115,5.513359901534456,563.4318332005764,168.3564479795399,775.1423154505775
UZ,2048,L3_W1,L3,W1,1.1,0.9963646113010396,8683.427653908904,73.06862163703427,471.06633104192804,1.4619208107169004,5.466899743012342,551.0637732326916,168.3564479795399,775.1423154505775
UZ,2048,L3_W2,L3,W2,1.1,0.9975789459758768,8629.270825811265,73.65638432155176,467.13916619975015,0.14106724076352542,5.452424510049098,546.3890422721145,168.3564479795399,775.1423154505775
UZ,2048,L3_W3,L3,W3,1.1,0.9975778378342608,8629.367078720965,73.67350234858722,467.1896293308642,0.087138797790211,5.452682533880726,546.4029530111223,168.3564479795399,775.1423154505775
VN,2048,L0_W0,L0,W0,1.1,0.0,0.0,62.23737220162511,0.0,45.858941959942484,3.3000000000000007,111.39631416156759,168.3564479795399,775.1423154505775
VN,2048,L0_W1,L0,W1,1.1,0.0,0.0,62.237372201625114,0.0,43.8801420868996,3.300000000000001,109.41751428852471,168.3564479795399,775.1423154505775
VN,2048,L0_W2,L0,W2,1.1,0.0,0.0,62.237372201625114,0.0,38.36447436942483,3.300000000000001,103.90184657104994,168.3564479795399,775.1423154505775
VN,2048,L0_W3,L0,W3,1.1,0.0,0.0,62.23737220162511,0.0,26.3876920266085,3.3000000000000007,91.92506422823361,168.3564479795399,775.1423154505775
VN,2048,L1_W0,L1,W0,1.1,0.757960277129941,754.6829518310623,114.84256458973098,26.86576597776318,38.2767823921476,3.419601164406509,183.40471412404827,168.3564479795399,775.1423154505775
VN,2048,L1_W1,L1,W1,1.1,0.7607532825717067,757.3514244753922,113.75912920459525,26.917175663481043,36.20961450769201,3.420323230474358,180.30624260624268,168.3564479795399,775.1423154505775
VN,2048,L1_W2,L1,W2,1.1,0.7675226130553569,760.2945153602225,111.5832060737708,27.14652489364916,29.575372100349327,3.4217058370353843,171.7268089048047,168.3564479795399,775.1423154505775
VN,2048,L1_W3,L1,W3,1.1,0.7748921573361218,757.1263325781503,109.09203669264606,27.4183329098166,16.459007307269346,3.4225312867321147,156.3919081964641,168.3564479795399,775.1423154505775
VN,2048,L2_W0,L2,W0,1.1,0.9525147601933834,1836.4273783285837,235.93312518228012,68.42167077482357,31.615968391228428,3.6064492439680658,339.5772135923002,168.3564479795399,775.1423154505775
VN,2048,L2_W1,L2,W1,1.1,0.9522413965925476,1846.686318309945,237.1322414207243,68.5151289177251,29.538921178280997,3.6078689247581153,338.7941604414885,168.3564479795399,775.1423154505775
VN,2048,L2_W2,L2,W2,1.1,0.9524878404086412,1863.1542041517323,241.23994423303046,68.51075678367619,22.66752689973922,3.610373389544299,336.0286013059901,168.3564479795399,775.1423154505775
VN,2048,L2_W3,L2,W3,1.1,0.9550485993087836,1866.79571272184,243.04979084424298,68.746680398328,10.233268378989456,3.6117098075977823,325.6414494291583,168.3564479795399,775.1423154505775
VN,2048,L3_W0,L3,W0,1.1,1.0,9291.017149625952,78.62902258633132,515.5394194009077,1.9826726277285531,5.806770338236555,601.957884953204,168.3564479795399,775.1423154505775
VN,2048,L3_W1,L3,W1,1.1,1.0000000000000009,9242.432410780688,78.20495221598514,508.056968197519,1.2314114080821068,5.773096746443235,593.2664285680295,168.3564479795399,775.1423154505775
VN,2048,L3_W2,L3,W2,1.1,1.0,9155.2961696066,77.80400324369005,502.6629390470789,0.30687088770646853,5.729395433801619,586.503208612277,168.3564479795399,775.1423154505775
VN,2048,L3_W3,L3,W3,1.1,1.0000000000000004,9155.97152739123,77.80558523432902,502.7486215111846,0.04421922055517255,5.729821320916288,586.3282472869851,168.3564479795399,775.1423154505775
ZA,2048,L0_W0,L0,W0,1.1,0.0,0.0,54.89241072926829,0.0,39.15962440254379,3.300000000000001,97.3520351318121,168.3564479795399,775.1423154505775
ZA,2048,L0_W1,L0,W1,1.1,0.0,0.0,54.89241072926829,0.0,37.01870224878807,3.300000000000001,95.21111297805636,168.3564479795399,775.1423154505775
ZA,2048,L0_W2,L0,W2,1.1,0.0,0.0,54.89241072926829,0.0,30.965667558891433,3.300000000000001,89.15807828815971,168.3564479795399,775.1423154505775
ZA,2048,L0_W3,L0,W3,1.1,0.0,0.0,54.89241072926829,0.0,18.902367434342818,3.300000000000001,77.09477816361111,168.3564479795399,775.1423154505775
ZA,2048,L1_W0,L1,W0,1.1,0.0,0.0,50.549178298640676,0.0,33.84839398694644,3.299999999999999,87.69757228558711,168.3564479795399,775.1423154505775
ZA,2048,L1_W1,L1,W1,1.1,0.0,0.0,50.40069422779613,0.0,32.02296753966563,3.299999999999999,85.72366176746176,168.3564479795399,775.1423154505775
ZA,2048,L1_W2,L1,W2,1.1,0.0,0.0,50.078736601328615,0.0,25.13153152535343,3.2999999999999985,78.51026812668204,168.3564479795399,775.1423154505775
ZA,2048,L1_W3,L1,W3,1.1,0.0,0.0,49.78805657135295,0.0,12.49365119546323,3.2999999999999985,65.58170776681618,168.3564479795399,775.1423154505775
ZA,2048,L2_W0,L2,W0,1.1,0.2032099826285123,2063.762540617921,64.1902638446972,17.205474687313316,31.714214222541326,3.371899930677607,116.48185268522946,168.3564479795399,775.1423154505775
ZA,2048,L2_W1,L2,W1,1.1,0.1991233694562513,2062.891878667915,63.71611834484851,16.84452332268462,30.015643036888108,3.370426240186707,113.94671094460794,168.3564479795399,775.1423154505775
ZA,2048,L2_W2,L2,W2,1.1,0.1837821736918701,2066.1322046737114,62.4284303893871,15.598091778689664,22.783583116872762,3.3650957033256432,104.17520098827515,168.3564479795399,775.1423154505775
ZA,2048,L2_W3,L2,W3,1.1,0.1570890542394958,2092.7766848693173,61.086982567202455,13.69336279378094,10.786728519185855,3.356311222921618,88.92338510309087,168.3564479795399,775.1423154505775
ZA,2048,L3_W0,L3,W0,1.1,0.96685061503072,9187.32424281406,71.15171065521666,466.9932993945423,1.1295688121117418,5.402869729040628,544.6774485909114,168.3564479795399,775.1423154505775
ZA,2048,L3_W1,L3,W1,1.1,0.9679486402262956,9160.690240804606,70.88409005751893,460.9630557696698,0.7178216816340285,5.389812116848403,537.9547796256711,168.3564479795399,775.1423154505775
ZA,2048,L3_W2,L3,W2,1.1,0.9687937461318328,9142.57873893828,70.75680969461125,460.00544082501136,0.0820835624863462,5.38443381896986,536.2287679010789,168.3564479795399,775.1423154505775
ZA,2048,L3_W3,L3,W3,1.1,0.9687936143851452,9142.457920840488,70.75623578554817,460.00459185076323,0.07984749238317682,5.384393190344226,536.2250683190389,168.3564479795399,775.1423154505775
ZM,2048,L0_W0,L0,W0,1.1,0.0,0.0,55.55889291877572,0.0,48.110694872915325,3.3000000000000007,106.96958779169105,168.3564479795399,775.1423154505775
ZM,2048,L0_W1,L0,W1,1.1,0.0,0.0,55.55889291877571,0.0,46.093305457107355,3.299999999999999,104.95219837588307,168.3564479795399,775.1423154505775
ZM,2048,L0_W2,L0,W2,1.1,0.0,0.0,55.55889291877572,0.0,40.95545259110088,3.3000000000000007,99.8143455098766,168.3564479795399,775.1423154505775
ZM,2048,L0_W3,L0,W3,1.1,0.0,0.0,55.55889291877572,0.0,29.64237752716093,3.3000000000000007,88.50127044593665,168.3564479795399,775.1423154505775
ZM,2048,L1_W0,L1,W0,1.1,0.1311527082464835,1361.2708244886946,82.22292135267024,9.366569816030209,42.36953451607332,3.332121494512705,137.29114717928647,168.3564479795399,775.1423154505775
ZM,2048,L1_W1,L1,W1,1.1,0.125169349513608,1361.2708244886946,80.54775114388056,8.939254604204727,40.272450840462646,3.3306560697626146,133.09011265831055,168.3564479795399,775.1423154505775
ZM,2048,L1_W2,L1,W2,1.1,0.1122992305385277,1361.2708244886946,76.9196497798236,8.020105701124894,34.108275954071665,3.327503962104579,122.37553539712475,168.3564479795399,775.1423154505775
ZM,2048,L1_W3,L1,W3,1.1,0.0993676562767076,1361.2708244886946,73.1574649685792,7.0965678285643,20.92975175825108,3.3243368030176987,104.5081213584123,168.3564479795399,775.1423154505775
ZM,2048,L2_W0,L2,W0,1.1,0.9624727842590938,2094.892372383801,100.2161001786254,62.9193272836515,26.753057493328146,3.6460205252792592,193.5345054808843,168.3564479795399,775.1423154505775
ZM,2048,L2_W1,L2,W1,1.1,0.9647336022828862,2091.628455357751,99.97714423437573,62.95979286168396,24.54964747672399,3.646324055464631,191.13290862824832,168.3564479795399,775.1423154505775
ZM,2048,L2_W2,L2,W2,1.1,0.9777642928455356,2088.9685842956205,98.85232537151771,63.48049881484616,17.47366615286372,3.650575493110111,183.45706583233766,168.3564479795399,775.1423154505775
ZM,2048,L2_W3,L2,W3,1.1,1.0000000000000022,2094.101688096553,97.62808833247055,64.77830593332298,7.615939501756332,3.659369847982015,173.68170361553186,168.3564479795399,775.1423154505775
ZM,2048,L3_W0,L3,W0,1.1,0.9999999999999998,8889.045400242716,71.26689601271038,479.009320739753,1.4341601076401462,5.4371031888388375,557.1474800489424,168.3564479795399,775.1423154505775
ZM,2048,L3_W1,L3,W1,1.1,1.0,8869.158619549902,70.6518754989429,478.0691406184974,0.9190072672832333,5.423137048150351,555.0631604328738,168.3564479795399,775.1423154505775
ZM,2048,L3_W2,L3,W2,1.1,1.0000000000000004,8869.46863648859,70.76761466293824,479.30691001692185,0.12001800715392051,5.422230856817496,555.6167735438315,168.3564479795399,775.1423154505775
ZM,2048,L3_W3,L3,W3,1.1,1.0,8869.10647911879,70.75874985831088,479.27951627789383,0.03833235382228077,5.422032090355312,555.4986305803824,168.3564479795399,775.1423154505775
AE,2049,L0_W0,L0,W0,1.1,0.0,0.0,75.16637994098232,0.0,47.93011969802261,3.300000000000001,126.39649963900493,168.3564479795399,775.1423154505775
AE,2049,L0_W1,L0,W1,1.1,0.0,0.0,75.16637994098231,0.0,45.887227443286605,3.3000000000000007,124.35360738426891,168.3564479795399,775.1423154505775
AE,2049,L0_W2,L0,W2,1.1,0.0,0.0,75.16637994098231,0.0,40.63445083446675,3.3000000000000007,119.10083077544905,168.3564479795399,775.1423154505775
AE,2049,L0_W3,L0,W3,1.1,0.0,0.0,75.16637994098231,0.0,29.241487033370476,3.3000000000000007,107.70786697435277,168.3564479795399,775.1423154505775
AE,2049,L1_W0,L1,W0,1.1,0.8720679694054414,1001.3848122469954,55.56564336444542,33.000211224543676,33.18990053271883,3.4682344891187245,125.22398961082665,168.3564479795399,775.1423154505775
AE,2049,L1_W1,L1,W1,1.1,0.8738381196237359,1005.7357966672988,55.7166083407063,33.39730548799203,30.954116062399613,3.469114335311045,123.53714422640898,168.3564479795399,775.1423154505775
AE,2049,L1_W2,L1,W2,1.1,0.8806906406668306,1015.5877401817088,56.35701168219124,34.6714821978269,23.837535503299105,3.4716582755368606,118.33768765885408,168.3564479795399,775.1423154505775
AE,2049,L1_W3,L1,W3,1.1,0.8931054171469652,1022.260280975727,57.4008384114686,36.43477775880578,10.894865611648108,3.4748920163468395,108.20537379826932,168.3564479795399,775.1423154505775
AE,2049,L2_W0,L2,W0,1.1,0.9373335874376144,2127.906330263356,69.69964745719481,68.55632655944467,23.441743983995778,3.6421203304231966,165.33983833105844,168.3564479795399,775.1423154505775
AE,2049,L2_W1,L2,W1,1.1,0.938418589785062,2130.492740698619,69.8858626302431,69.14448324347828,19.721040640678474,3.6428639482638387,162.39425046266368,168.3564479795399,775.1423154505775
AE,2049,L2_W2,L2,W2,1.1,0.943050746989535,2131.9383879119323,70.65016573963275,70.78884160169594,12.09931181468397,3.6447016050730565,157.1830207610857,168.3564479795399,775.1423154505775
AE,2049,L2_W3,L2,W3,1.1,0.9479517540685806,2125.849890239064,71.57780440384361,72.29940065114731,4.9846911556004505,3.6455912324058617,152.50748744299725,168.3564479795399,775.1423154505775
AE,2049,L3_W0,L3,W0,1.1,0.9948380266153428,8430.285389871819,68.4734795332366,437.3379483553258,1.6496481358948833,5.3468326288094845,512.8079086532667,168.3564479795399,775.1423154505775
AE,2049,L3_W1,L3,W1,1.1,0.993966472476798,8378.410863927613,69.46709455253816,432.1408042706196,1.0792589771012415,5.319379352649499,508.00653715290855,168.3564479795399,775.1423154505775
AE,2049,L3_W2,L3,W2,1.1,0.9948633698231928,8340.439753484925,69.73581168374022,429.8531667028798,0.0868394340945522,5.3083838067450495,504.98420162745964,168.3564479795399,775.1423154505775
AE,2049,L3_W3,L3,W3,1.1,0.9948769548879312,8339.973017444316,69.73185938172172,429.83826930443945,0.05904041900855766,5.308294962466505,504.9374640676362,168.3564479795399,775.1423154505775
AF,2049,L0_W0,L0,W0,1.1,0.0,0.0,126.10429274517813,0.0,49.34438455208114,3.3000000000000007,178.74867729725926,168.3564479795399,775.1423154505775
AF,2049,L0_W1,L0,W1,1.1,0.0,0.0,126.10429274517813,0.0,47.338486551896494,3.3000000000000007,176.74277929707463,168.3564479795399,775.1423154505775
AF,2049,L0_W2,L0,W2,1.1,0.0,0.0,126.10429274517811,0.0,42.22429762092809,3.299999999999999,171.62859036610618,168.3564479795399,775.1423154505775
AF,2049,L0_W3,L0,W3,1.1,0.0,0.0,126.10429274517811,0.0,30.671092812373868,3.299999999999999,160.07538555755198,168.3564479795399,775.1423154505775
AF,2049,L1_W0,L1,W0,1.1,0.8837944239127145,1087.4614801232965,65.84783302121441,38.18136092972232,33.291225955600375,3.481405514821769,140.80182542135887,168.3564479795399,775.1423154505775
AF,2049,L1_W1,L1,W1,1.1,0.8825835092350931,1088.83974908071,65.82150397442847,38.19870145215445,31.182339752445706,3.4813318600399854,138.6838770390686,168.3564479795399,775.1423154505775
AF,2049,L1_W2,L1,W2,1.1,0.8763661609421934,1094.6656337453553,66.0773449021244,38.35543843462181,24.079281329057906,3.480788451269207,131.9928531170733,168.3564479795399,775.1423154505775
AF,2049,L1_W3,L1,W3,1.1,0.8669009471101096,1107.7549980884476,66.44107365204545,38.72364533221792,10.899195533490447,3.480470090250571,119.54438460800438,168.3564479795399,775.1423154505775
AF,2049,L2_W0,L2,W0,1.1,0.9515244234554032,2188.66049199446,71.5605909136953,77.30265704108588,26.617025945566326,3.657926835077888,179.13820073542536,168.3564479795399,775.1423154505775
AF,2049,L2_W1,L2,W1,1.1,0.9518293703571896,2193.9118416780125,71.9600756263753,77.63422660859594,23.88223656660343,3.6588524672823164,177.135391268857,168.3564479795399,775.1423154505775
AF,2049,L2_W2,L2,W2,1.1,0.9493272037168392,2209.95085310819,72.99452085767824,78.38507850380259,15.86902542193451,3.6603699900059286,170.90899477342126,168.3564479795399,775.1423154505775
AF,2049,L2_W3,L2,W3,1.1,0.943704807647222,2238.0691768307024,73.86624165896878,78.70370586982638,6.101647314521117,3.6624687391066653,162.33406358242294,168.3564479795399,775.1423154505775
AF,2049,L3_W0,L3,W0,1.1,0.9981409635827152,8502.735091624942,78.03098066017117,461.35232632560263,2.030913294494331,5.409310195243296,546.8235304755116,168.3564479795399,775.1423154505775
AF,2049,L3_W1,L3,W1,1.1,0.9978283580893588,8422.937211099304,76.80992214463733,450.05318840749146,1.2366074409342873,5.370156661457225,533.4698746545204,168.3564479795399,775.1423154505775
AF,2049,L3_W2,L3,W2,1.1,0.9993010020580676,8349.00133780176,76.61978311348064,444.6825842610635,0.24258062242394077,5.35002254615618,526.8949705431243,168.3564479795399,775.1423154505775
AF,2049,L3_W3,L3,W3,1.1,0.999379154989158,8347.541832550804,76.6179415832902,444.57635705784554,0.18605979490079153,5.349846142226099,526.7302045782626,168.3564479795399,775.1423154505775
