country,tau_ms,phi,reach_km,year,ob_star,uncovered_share,region,lcoe_gen,lcoe_store,lcoe_anc,lcoe_elec,perturbation
SV,300,0.2,17429,2030,1.1,0.3450799832948212,North America,84.21457884915475,39.87756795960566,3.2999999999999963,127.3921468087604,P3_burst
SV,300,0.4,17429,2030,1.1,0.280505944536231,North America,83.6456823611489,36.7628527874772,3.2999999999999963,123.7085351486261,P3_burst
SV,300,0.6,17429,2030,1.1,0.222825545718706,North America,83.16343929453596,33.88092901114815,3.2999999999999967,120.3443683056841,P3_burst
SV,300,0.8,17429,2030,1.1,0.1727555271719283,North America,82.75681366349195,31.670378937849062,3.2999999999999967,117.72719260134102,P3_burst
SV,300,1.0,17429,2030,1.1,0.13676050735081607,North America,82.49816766681366,30.717623709705205,3.2999999999999967,116.51579137651886,P3_burst
SV,500,0.0,31714,2030,1.1,0.4165088432924705,North America,84.88951031804419,42.94176494121005,3.299999999999996,131.13127525925424,P3_burst
SV,500,0.2,31714,2030,1.1,0.34507998329482115,North America,84.21457884915475,39.87756795960565,3.2999999999999963,127.39214680876039,P3_burst
SV,500,0.4,31714,2030,1.1,0.280505944536231,North America,83.6456823611489,36.7628527874772,3.2999999999999967,123.7085351486261,P3_burst
SV,500,0.6,31714,2030,1.1,0.22282554571870597,North America,83.16343929453596,33.880929011147956,3.2999999999999967,120.34436830568391,P3_burst
SV,500,0.8,31714,2030,1.1,0.1727555271719283,North America,82.75681366349195,31.670378937849062,3.2999999999999967,117.72719260134102,P3_burst
SV,500,1.0,31714,2030,1.1,0.13676050735081607,North America,82.49816766681366,30.717623709705208,3.2999999999999967,116.51579137651886,P3_burst
TH,50,0.0,0,2030,1.1,0.3414029090929811,Asia-Pacific,75.26439329051767,44.4626198754253,3.3000000000000074,123.02701316594296,P3_burst
TH,50,0.2,0,2030,1.1,0.3414029090929811,Asia-Pacific,75.26439329051767,44.4626198754253,3.3000000000000074,123.02701316594296,P3_burst
TH,50,0.4,0,2030,1.1,0.3414029090929811,Asia-Pacific,75.26439329051767,44.4626198754253,3.3000000000000074,123.02701316594296,P3_burst
TH,50,0.6,0,2030,1.1,0.3414029090929811,Asia-Pacific,75.26439329051767,44.4626198754253,3.3000000000000074,123.02701316594296,P3_burst
TH,50,0.8,0,2030,1.1,0.3414029090929811,Asia-Pacific,75.26439329051767,44.4626198754253,3.3000000000000074,123.02701316594296,P3_burst
TH,50,1.0,0,2030,1.1,0.3414029090929811,Asia-Pacific,75.26439329051767,44.4626198754253,3.3000000000000074,123.02701316594296,P3_burst
TH,100,0.0,3143,2030,1.1,0.3414029090929811,Asia-Pacific,75.26439329051767,44.4626198754253,3.3000000000000074,123.02701316594296,P3_burst
TH,100,0.2,3143,2030,1.1,0.30449712973599163,Asia-Pacific,75.2493596910758,43.9316956157853,3.3000000000000074,122.48105530686108,P3_burst
TH,100,0.4,3143,2030,1.1,0.27662994857990486,Asia-Pacific,75.22727874212221,43.450475123124995,3.300000000000007,121.97775386524721,P3_burst
TH,100,0.6,3143,2030,1.1,0.25634363625695006,Asia-Pacific,75.20666091539152,42.58561811289267,3.300000000000007,121.0922790282842,P3_burst
TH,100,0.8,3143,2030,1.1,0.24258463039056827,Asia-Pacific,75.19115393834205,41.88120311227149,3.3000000000000065,120.37235705061356,P3_burst
TH,100,1.0,3143,2030,1.1,0.23585820501606986,Asia-Pacific,75.18362393287696,41.53129395541514,3.3000000000000065,120.0149178882921,P3_burst
TH,150,0.0,6714,2030,1.1,0.3414029090929811,Asia-Pacific,75.26439329051767,44.4626198754253,3.3000000000000074,123.02701316594296,P3_burst
TH,150,0.2,6714,2030,1.1,0.2909966670045965,Asia-Pacific,75.22689123214809,42.740759815862326,3.3000000000000065,121.2676510480104,P3_burst
TH,150,0.4,6714,2030,1.1,0.2522993235195511,Asia-Pacific,75.18767970656448,41.8394088057778,3.3000000000000065,120.32708851234229,P3_burst
TH,150,0.6,6714,2030,1.1,0.2242928508513332,Asia-Pacific,75.15468752454952,40.62038338159769,3.3000000000000065,119.07507090614719,P3_burst
TH,150,0.8,6714,2030,1.1,0.20582044887948134,Asia-Pacific,75.13078432461046,39.779163209242455,3.3000000000000065,118.20994753385291,P3_burst
TH,150,1.0,6714,2030,1.1,0.1970406023820246,Asia-Pacific,75.11915770918924,39.4218459356104,3.300000000000007,117.84100364479964,P3_burst
TH,200,0.0,10286,2030,1.1,0.3414029090929811,Asia-Pacific,75.26439329051767,44.4626198754253,3.3000000000000074,123.02701316594296,P3_burst
TH,200,0.2,10286,2030,1.1,0.27902137844846875,Asia-Pacific,75.18132203549843,41.15403341829166,3.3000000000000065,119.63535545379008,P3_burst
TH,200,0.4,10286,2030,1.1,0.22954590457035937,Asia-Pacific,75.11218975229036,38.056569188838445,3.3000000000000065,116.46875894112881,P3_burst
TH,200,0.6,10286,2030,1.1,0.19321926812745338,Asia-Pacific,75.06348452792776,35.36411175740658,3.300000000000007,113.72759628533434,P3_burst
TH,200,0.8,10286,2030,1.1,0.16873782092752732,Asia-Pacific,75.03259329503662,33.56214503043965,3.3000000000000065,111.89473832547627,P3_burst
TH,200,1.0,10286,2030,1.1,0.15714635968365512,Asia-Pacific,75.01876721403613,32.80480493324075,3.3000000000000065,111.12357214727689,P3_burst
TH,300,0.0,17429,2030,1.1,0.3414029090929811,Asia-Pacific,75.26439329051767,44.4626198754253,3.3000000000000074,123.02701316594296,P3_burst
TH,300,0.2,17429,2030,1.1,0.2771610576149369,Asia-Pacific,75.16856441683534,41.23261477729177,3.300000000000007,119.7011791941271,P3_burst
TH,300,0.4,17429,2030,1.1,0.22541073074865883,Asia-Pacific,75.09359638176335,37.90132267389993,3.300000000000005,116.29491905566327,P3_burst
TH,300,0.6,17429,2030,1.1,0.18619370157300252,Asia-Pacific,75.04005146631891,35.27177619585027,3.300000000000005,113.61182766216919,P3_burst
TH,300,0.8,17429,2030,1.1,0.1589471054434345,Asia-Pacific,75.00599584190661,33.05839108213759,3.300000000000005,111.3643869240442,P3_burst
TH,300,1.0,17429,2030,1.1,0.1455899163127841,Asia-Pacific,74.9904963794543,31.66363754735007,3.300000000000006,109.95413392680437,P3_burst
TH,500,0.0,31714,2030,1.1,0.3414029090929811,Asia-Pacific,75.26439329051767,44.4626198754253,3.3000000000000074,123.02701316594296,P3_burst
TH,500,0.2,31714,2030,1.1,0.2771878501031585,Asia-Pacific,75.16894742304027,41.26667696901382,3.3000000000000065,119.73562439205409,P3_burst
TH,500,0.4,31714,2030,1.1,0.22542898529584512,Asia-Pacific,75.09394593194426,37.917530084436024,3.3000000000000065,116.31147601638028,P3_burst
TH,500,0.6,31714,2030,1.1,0.18620009934556642,Asia-Pacific,75.04019497523524,35.24300220084993,3.3000000000000065,113.58319717608516,P3_burst
TH,500,0.8,31714,2030,1.1,0.1589471054434345,Asia-Pacific,75.00599584190661,33.05839108213759,3.300000000000005,111.3643869240442,P3_burst
