country,power_scope,workload_scenario,scenario,uncovered_share,n_supply_basis,n_active_basis,migrated_share,top1_label,top1_weight,region,continent,top2_label,top2_weight,top3_label,top3_weight
PY,L3,W0,L3_W0,0.09393455195753991,210,40,0.0,US:PV,0.15223053933054104,Latin America,Americas,FJ:PV,0.12648048421675387,MX:PV,0.07255446181655037
PY,L3,W1,L3_W1,0.07498708842366619,210,38,0.05122785425695177,US:PV,0.15444456031575116,Latin America,Americas,FJ:PV,0.125783777730645,MX:PV,0.07260982839699892
PY,L3,W2,L3_W2,0.061286416617255715,210,37,0.09101226177332418,US:PV,0.15243571187163163,Latin America,Americas,FJ:PV,0.12986145943462632,MX:PV,0.07928648606370221
PY,L3,W3,L3_W3,0.06020202883626451,210,37,0.09393293796937276,US:PV,0.149845224041944,Latin America,Americas,FJ:PV,0.13194241583500202,MX:PV,0.08341461901883866
RO,L0,W0,L0_W0,0.3270858770323482,1,1,0.0,RO:VRE,1.0000000000000002,Europe,EurAfrMENA,,,,
RO,L0,W1,L0_W1,0.30279531254152764,1,1,0.055365061122324324,RO:VRE,0.9999999999999999,Europe,EurAfrMENA,,,,
RO,L0,W2,L0_W2,0.2566505047188257,1,1,0.1532027703216654,RO:VRE,0.9999999999999998,Europe,EurAfrMENA,,,,
RO,L0,W3,L0_W3,0.2000027136912722,1,1,0.26373741834257647,RO:VRE,1.0000000000000002,Europe,EurAfrMENA,,,,
RO,L1,W0,L1_W0,0.2134571123731601,24,14,0.0,IT:PV,0.19662887443538835,Europe,EurAfrMENA,PL:WIND,0.17525881594704695,BY:WIND,0.14869881075096686
RO,L1,W1,L1_W1,0.19115383993161272,24,14,0.0561099730755684,IT:PV,0.20543694137678634,Europe,EurAfrMENA,PL:WIND,0.1740841576274813,BY:WIND,0.1461121751995222
RO,L1,W2,L1_W2,0.15755992283197764,24,14,0.14085713673952738,IT:PV,0.2213606494638068,Europe,EurAfrMENA,PL:WIND,0.16667469682881667,BY:WIND,0.138957394942974
RO,L1,W3,L1_W3,0.13309176193968336,24,14,0.20379189162344397,IT:PV,0.2257409015593289,Europe,EurAfrMENA,PL:WIND,0.15413740711257257,BY:WIND,0.13161251178619623
RO,L2,W0,L2_W0,0.1598329292301106,76,34,0.0,PT:PV,0.13213748284895732,Europe,EurAfrMENA,ES:WIND,0.09237140593590998,DE:WIND,0.07502967433220702
RO,L2,W1,L2_W1,0.1397724976421397,76,33,0.0579035603459453,PT:PV,0.13694552830782353,Europe,EurAfrMENA,ES:WIND,0.09329202018343835,DE:WIND,0.07259382311294163
RO,L2,W2,L2_W2,0.11395516389979442,76,31,0.13158381732278218,PT:PV,0.14353645338478954,Europe,EurAfrMENA,ES:WIND,0.09231867329833818,EG:PV,0.076972344882615
RO,L2,W3,L2_W3,0.10392088789520905,76,30,0.15954689387123275,PT:PV,0.14837961337024747,Europe,EurAfrMENA,ES:WIND,0.09281256465147537,EG:PV,0.09000362242741715
RO,L3,W0,L3_W0,0.06718027599336937,210,59,0.0,CL:PV,0.22105978331587475,Europe,EurAfrMENA,MX:PV,0.09254712528783299,OM:PV,0.08409484383495311
RO,L3,W1,L3_W1,0.053746295539387985,210,57,0.04768423466820324,CL:PV,0.2257021593374783,Europe,EurAfrMENA,OM:PV,0.09054261573770346,MX:PV,0.08379200006886349
RO,L3,W2,L3_W2,0.04893171728037209,210,53,0.06655708721667138,CL:PV,0.23445247860280544,Europe,EurAfrMENA,OM:PV,0.1064880965242286,MX:PV,0.07557061132647898
RO,L3,W3,L3_W3,0.048732426953658606,210,50,0.06718027599336937,CL:PV,0.23516478716657532,Europe,EurAfrMENA,OM:PV,0.10729334717176611,MX:PV,0.07554076436569429
RU,L0,W0,L0_W0,0.42778865880900463,1,1,0.0,RU:VRE,0.9999999999999999,Europe,EurAfrMENA,,,,
RU,L0,W1,L0_W1,0.4039986558693439,1,1,0.06209452869440885,RU:VRE,0.9999999999999999,Europe,EurAfrMENA,,,,
RU,L0,W2,L0_W2,0.3536850342236664,1,1,0.1783575665678529,RU:VRE,1.0,Europe,EurAfrMENA,,,,
RU,L0,W3,L0_W3,0.27731096127714117,1,1,0.325660163544265,RU:VRE,1.0000000000000002,Europe,EurAfrMENA,,,,
RU,L1,W0,L1_W0,0.3524156652402895,2,2,0.0,RU:WIND,0.609619494984351,Europe,EurAfrMENA,RU:PV,0.39038050501564797,,
RU,L1,W1,L1_W1,0.3291914561348123,2,2,0.05842798403444735,RU:WIND,0.6030913336853915,Europe,EurAfrMENA,RU:PV,0.39690866631460753,,
RU,L1,W2,L1_W2,0.2856871197217564,2,2,0.16220652875501598,RU:WIND,0.5891662976921161,Europe,EurAfrMENA,RU:PV,0.41083370230788285,,
RU,L1,W3,L1_W3,0.2321131193955237,2,2,0.2805034577691956,RU:WIND,0.5726670852940727,Europe,EurAfrMENA,RU:PV,0.42733291470592627,,
RU,L2,W0,L2_W0,0.19915932090285307,56,25,0.0,DE:WIND,0.16070832824036344,Europe,EurAfrMENA,FI:WIND,0.11687787082085813,JO:PV,0.09147819478112791
RU,L2,W1,L2_W1,0.1778392309610179,56,24,0.059147801478279256,DE:WIND,0.15936367885098424,Europe,EurAfrMENA,FI:WIND,0.11706588273499209,JO:PV,0.08909411163137536
RU,L2,W2,L2_W2,0.1457428653198649,56,23,0.1470591978256253,DE:WIND,0.1540855952105147,Europe,EurAfrMENA,FI:WIND,0.12049963334553543,JO:PV,0.09213140496232612
RU,L2,W3,L2_W3,0.12703101711946296,56,25,0.1968287782022969,DE:WIND,0.14294475793909417,Europe,EurAfrMENA,FI:WIND,0.1296763280347223,JO:PV,0.08993369255671295
RU,L3,W0,L3_W0,0.13700935101061698,210,44,0.0,MX:PV,0.14481140882400537,Europe,EurAfrMENA,BO:PV,0.07288019908557662,MG:PV,0.053916627838538234
RU,L3,W1,L3_W1,0.12000578564120476,210,42,0.066456955815817,MX:PV,0.15423515951185598,Europe,EurAfrMENA,BO:PV,0.060825549474512824,OM:PV,0.05228488537982657
RU,L3,W2,L3_W2,0.10210333479128056,210,41,0.1317720090530255,MX:PV,0.13738695605742496,Europe,EurAfrMENA,CV:PV,0.06512280599158284,PK:PV,0.05060068205611308
RU,L3,W3,L3_W3,0.10052553555846183,210,40,0.1370089399937034,MX:PV,0.1291443912115428,Europe,EurAfrMENA,CV:PV,0.06982133393027568,PK:PV,0.051593579186356195
RW,L0,W0,L0_W0,0.4642981095014807,1,1,0.0,RW:VRE,0.9999999999999997,Africa/MENA,EurAfrMENA,,,,
RW,L0,W1,L0_W1,0.4388700084689177,1,1,0.054401138108626124,RW:VRE,0.9999999999999996,Africa/MENA,EurAfrMENA,,,,
RW,L0,W2,L0_W2,0.38414360841461304,1,1,0.15761063859832983,RW:VRE,0.9999999999999998,Africa/MENA,EurAfrMENA,,,,
RW,L0,W3,L0_W3,0.2923368604972425,1,1,0.29970618279266614,RW:VRE,0.9999999999999998,Africa/MENA,EurAfrMENA,,,,
RW,L1,W0,L1_W0,0.23889343119327133,8,8,0.0,KE:WIND,0.35826072482434296,Africa/MENA,EurAfrMENA,RW:PV,0.13118599912065781,UG:PV,0.12325415829187458
RW,L1,W1,L1_W1,0.21558542099577646,8,8,0.05015591203398718,KE:WIND,0.35688457550427755,Africa/MENA,EurAfrMENA,RW:PV,0.1314501144740751,UG:PV,0.129008453862283
RW,L1,W2,L1_W2,0.17641120992244802,8,8,0.13226168431605695,KE:WIND,0.3527534082826688,Africa/MENA,EurAfrMENA,UG:PV,0.13897752446392195,RW:PV,0.13461605066039325
RW,L1,W3,L1_W3,0.13971644891835033,8,8,0.20840660301761654,KE:WIND,0.3489035189391198,Africa/MENA,EurAfrMENA,UG:PV,0.14257217460328198,KE:PV,0.1420623454713096
RW,L2,W0,L2_W0,0.18874674625229046,14,12,0.0,ET:WIND,0.3450492811816694,Africa/MENA,EurAfrMENA,ZM:PV,0.15507335255707919,KE:WIND,0.09192270561546091
RW,L2,W1,L2_W1,0.16625977273938922,14,12,0.052682869831015194,ET:WIND,0.34208745016050474,Africa/MENA,EurAfrMENA,ZM:PV,0.15514599655337338,KE:WIND,0.09024408742849602
RW,L2,W2,L2_W2,0.13415047804947672,14,12,0.1291278289633896,ET:WIND,0.3350556631194642,Africa/MENA,EurAfrMENA,ZM:PV,0.1558780532892131,KE:WIND,0.09199075159614441
RW,L2,W3,L2_W3,0.11322152997642902,14,12,0.18029557747223857,ET:WIND,0.3330226809555001,Africa/MENA,EurAfrMENA,ZM:PV,0.15502583790266095,KE:WIND,0.0978247162341921
RW,L3,W0,L3_W0,0.06659732013311132,210,68,0.0,CL:PV,0.1574649815336186,Africa/MENA,EurAfrMENA,IN:PV,0.08294309537572613,ET:PV,0.06706042278295776
RW,L3,W1,L3_W1,0.04957694343784984,210,68,0.04256664776059521,CL:PV,0.1651345661829995,Africa/MENA,EurAfrMENA,IN:PV,0.08597393000898305,ET:PV,0.06239237106315178
RW,L3,W2,L3_W2,0.04154350664285618,210,67,0.06464062355280863,CL:PV,0.17056901860209078,Africa/MENA,EurAfrMENA,IN:PV,0.08978228656833971,ET:PV,0.06937270509868292
RW,L3,W3,L3_W3,0.040885383867166024,210,67,0.06659732013311132,CL:PV,0.17057965404820796,Africa/MENA,EurAfrMENA,IN:PV,0.08868532341821886,ET:PV,0.06877703247412198
SA,L0,W0,L0_W0,0.5433750746998084,1,1,0.0,SA:VRE,0.9999999999999999,Asia-Pacific,Asia,,,,
SA,L0,W1,L0_W1,0.5194511756066736,1,1,0.06330418898890836,SA:VRE,0.9999999999999999,Asia-Pacific,Asia,,,,
SA,L0,W2,L0_W2,0.46397473084476437,1,1,0.1862585558407905,SA:VRE,0.9999999999999999,Asia-Pacific,Asia,,,,
SA,L0,W3,L0_W3,0.3553235270260676,1,1,0.361949467533399,SA:VRE,0.9999999999999999,Asia-Pacific,Asia,,,,
SA,L1,W0,L1_W0,0.1783581127346695,18,9,0.0,EG:WIND,0.2543964374733571,Asia-Pacific,Asia,SA:WIND,0.20824035030730323,EG:PV,0.11680885666760751
SA,L1,W1,L1_W1,0.1561863256828069,18,9,0.051487089203191554,EG:WIND,0.25415525447987175,Asia-Pacific,Asia,SA:WIND,0.20620286171520955,EG:PV,0.11913391450275362
SA,L1,W2,L1_W2,0.12516552508318843,18,9,0.1255057922535475,EG:WIND,0.2556731455694734,Asia-Pacific,Asia,SA:WIND,0.20218014077031832,EG:PV,0.12403418327901101
SA,L1,W3,L1_W3,0.10653155915173648,18,9,0.17223611916821405,EG:WIND,0.25979867429538267,Asia-Pacific,Asia,SA:WIND,0.2015607138479937,EG:PV,0.1270535263655924
SA,L2,W0,L2_W0,0.12505037409774628,56,27,0.0,ET:WIND,0.1771222102275432,Asia-Pacific,Asia,OM:WIND,0.09176219928498149,LY:PV,0.0894428563535144
SA,L2,W1,L2_W1,0.10470944488689594,56,26,0.05201031950861266,ET:WIND,0.1775344414683402,Asia-Pacific,Asia,LY:PV,0.09258949928587049,OM:WIND,0.09210603136464769
SA,L2,W2,L2_W2,0.08350775675747613,56,26,0.10944254241372815,ET:WIND,0.1800932167723399,Asia-Pacific,Asia,LY:PV,0.09680921937126852,OM:WIND,0.09192352854045367
SA,L2,W3,L2_W3,0.0780801065985139,56,28,0.12492884131879203,ET:WIND,0.18057445561744814,Asia-Pacific,Asia,LY:PV,0.10219247295626517,OM:WIND,0.09338574133412977
SA,L3,W0,L3_W0,0.06724855712573813,210,72,0.0,MX:PV,0.12210500442776234,Asia-Pacific,Asia,CL:PV,0.059702763205384785,CN:WIND,0.055146781507857345
SA,L3,W1,L3_W1,0.05155546877805337,210,71,0.04388613943445899,MX:PV,0.1253131015011184,Asia-Pacific,Asia,CN:WIND,0.05778272213162732,CL:PV,0.056008232371126974
SA,L3,W2,L3_W2,0.043944806707417405,210,66,0.06512501260907264,MX:PV,0.13009226019810896,Asia-Pacific,Asia,CN:WIND,0.06032943890942485,CL:PV,0.050235338646243674
SA,L3,W3,L3_W3,0.04302646420933314,210,67,0.06724855712573813,MX:PV,0.13165054914929492,Asia-Pacific,Asia,CN:WIND,0.062022590294580265,CL:PV,0.0493060594061967
SE,L0,W0,L0_W0,0.39703181118520314,1,1,0.0,SE:VRE,0.9999999999999999,Europe,EurAfrMENA,,,,
SE,L0,W1,L0_W1,0.3738771496036269,1,1,0.06209928296816007,SE:VRE,1.0000000000000002,Europe,EurAfrMENA,,,,
SE,L0,W2,L0_W2,0.327595650713317,1,1,0.1761651692805004,SE:VRE,1.0,Europe,EurAfrMENA,,,,
SE,L0,W3,L0_W3,0.2643159292154431,1,1,0.3133536119041394,SE:VRE,0.9999999999999999,Europe,EurAfrMENA,,,,
SE,L1,W0,L1_W0,0.19024707121149034,18,12,0.0,NL:WIND,0.27323971541175673,Europe,EurAfrMENA,DE:WIND,0.12556351327094267,NL:PV,0.09890451223694223
SE,L1,W1,L1_W1,0.16912290464579938,18,12,0.05705631716472894,NL:WIND,0.2708045260459424,Europe,EurAfrMENA,DE:WIND,0.12201508520822685,NL:PV,0.10102422353398005
SE,L1,W2,L1_W2,0.13966821728134643,18,12,0.13927701524547093,NL:WIND,0.26532436127964454,Europe,EurAfrMENA,DE:WIND,0.11793179121142962,NL:PV,0.10363872349693007
SE,L1,W3,L1_W3,0.12362736299745417,18,13,0.18571710669096197,NL:WIND,0.2704857273252195,Europe,EurAfrMENA,DE:WIND,0.12132947053005966,NL:PV,0.10729386943165764
SE,L2,W0,L2_W0,0.17610518416684212,54,25,0.0,ES:PV,0.09644199124329318,Europe,EurAfrMENA,ES:WIND,0.08252320323056653,EE:WIND,0.07834948875522924
SE,L2,W1,L2_W1,0.15482910465785682,54,25,0.057531382868545866,ES:PV,0.10232568019316046,Europe,EurAfrMENA,ES:WIND,0.0813032042453167,EE:WIND,0.07840289836124324
SE,L2,W2,L2_W2,0.1259619706286544,54,25,0.13703227965595394,ES:PV,0.122283622038826,Europe,EurAfrMENA,ES:WIND,0.07907610240315868,EE:WIND,0.07810123176421517
SE,L2,W3,L2_W3,0.11223689313403801,54,25,0.17466664904243195,ES:PV,0.14552112379068682,Europe,EurAfrMENA,NL:WIND,0.07851587666017862,ES:WIND,0.07848410008876441
SE,L3,W0,L3_W0,0.08934270321314253,210,52,0.0,MX:PV,0.1411084070863387,Europe,EurAfrMENA,PE:PV,0.12982977224253647,EG:PV,0.06098691713800696
SE,L3,W1,L3_W1,0.07349901747417761,210,47,0.054449096748801676,MX:PV,0.1394841175081194,Europe,EurAfrMENA,PE:PV,0.13197384770446383,OM:PV,0.07104316571071922
SE,L3,W2,L3_W2,0.06431422934478463,210,46,0.08830842103183752,PE:PV,0.13677859610606746,Europe,EurAfrMENA,MX:PV,0.1333129667986685,OM:PV,0.0897406426359788
SE,L3,W3,L3_W3,0.06396059766537006,210,46,0.08931645072757138,PE:PV,0.137708051559985,Europe,EurAfrMENA,MX:PV,0.13320027849580976,OM:PV,0.09020565953957424
SK,L0,W0,L0_W0,0.5251161593583007,1,1,0.0,SK:VRE,0.9999999999999999,Europe,EurAfrMENA,,,,
SK,L0,W1,L0_W1,0.5014298855317051,1,1,0.06350491811979503,SK:VRE,1.0,Europe,EurAfrMENA,,,,
SK,L0,W2,L0_W2,0.4486272608655618,1,1,0.1850567930915824,SK:VRE,1.0,Europe,EurAfrMENA,,,,
SK,L0,W3,L0_W3,0.356161052550108,1,1,0.3499994104847516,SK:VRE,1.0,Europe,EurAfrMENA,,,,
SK,L1,W0,L1_W0,0.1978580185196488,40,17,0.0,FR:PV,0.14543472752620784,Europe,EurAfrMENA,DE:WIND,0.1440845402226961,FR:WIND,0.10567592526847297
SK,L1,W1,L1_W1,0.177238917610451,40,17,0.06027861434459838,FR:PV,0.1511474975441915,Europe,EurAfrMENA,DE:WIND,0.13998069224436474,FR:WIND,0.10581213794074505
SK,L1,W2,L1_W2,0.14812954811859994,40,17,0.14646461602827246,FR:PV,0.15333834037787666,Europe,EurAfrMENA,DE:WIND,0.1321063253703323,FR:WIND,0.11073118189450822
SK,L1,W3,L1_W3,0.13210053891170853,40,16,0.19426166579850843,FR:PV,0.14584897816276637,Europe,EurAfrMENA,DE:WIND,0.1272893012634125,FR:WIND,0.11776314536013849
SK,L2,W0,L2_W0,0.18134231512747706,72,31,0.0,MA:PV,0.1483372979268811,Europe,EurAfrMENA,SA:PV,0.08227725427239176,ES:WIND,0.06521181534967797
SK,L2,W1,L2_W1,0.160852294898993,72,30,0.05925093189877497,MA:PV,0.1639677862667602,Europe,EurAfrMENA,SA:PV,0.08842876905143514,ES:WIND,0.06520284528168063
SK,L2,W2,L2_W2,0.13220931106311523,72,30,0.1408694495325604,MA:PV,0.1886787307424645,Europe,EurAfrMENA,SA:PV,0.07712838972193233,NL:WIND,0.06812401801539979
SK,L2,W3,L2_W3,0.11749350842779425,72,31,0.18051005256354147,MA:PV,0.20300488413685577,Europe,EurAfrMENA,NL:WIND,0.07542250081346151,ES:WIND,0.06540628255987438
SK,L3,W0,L3_W0,0.08066772061884751,210,50,0.0,CL:PV,0.2391552148079605,Europe,EurAfrMENA,OM:PV,0.12576608950124635,MX:PV,0.11225129903516594
SK,L3,W1,L3_W1,0.06550101947539484,210,47,0.05232626271218812,CL:PV,0.2672904576688668,Europe,EurAfrMENA,OM:PV,0.13483199354403647,MX:PV,0.10637231393776153
SK,L3,W2,L3_W2,0.05829830738312961,210,44,0.07934652927616516,CL:PV,0.28348404374149033,Europe,EurAfrMENA,OM:PV,0.1525340912730277,MX:PV,0.09570204752015775
SK,L3,W3,L3_W3,0.05791859371190751,210,43,0.0806664078177925,CL:PV,0.28463639316643924,Europe,EurAfrMENA,OM:PV,0.1563020501557943,MX:PV,0.09480131680110435
SN,L0,W0,L0_W0,0.3098105406456489,1,1,0.0,SN:VRE,0.9999999999999998,Africa/MENA,EurAfrMENA,,,,
SN,L0,W1,L0_W1,0.2854573614432194,1,1,0.052947886316720545,SN:VRE,0.9999999999999999,Africa/MENA,EurAfrMENA,,,,
SN,L0,W2,L0_W2,0.23948417164693314,1,1,0.14620675575511444,SN:VRE,0.9999999999999998,Africa/MENA,EurAfrMENA,,,,
SN,L0,W3,L0_W3,0.18428768010666785,1,1,0.2508887574962648,SN:VRE,0.9999999999999999,Africa/MENA,EurAfrMENA,,,,
SN,L1,W0,L1_W0,0.24296486129655415,6,4,0.0,MR:WIND,0.46515871960975397,Africa/MENA,EurAfrMENA,CV:PV,0.26945769650458595,SN:WIND,0.15312400020408984
SN,L1,W1,L1_W1,0.22034436678484504,6,4,0.053257098085930224,MR:WIND,0.4630068308794089,Africa/MENA,EurAfrMENA,CV:PV,0.2808308033227471,SN:WIND,0.14918863112484043
SN,L1,W2,L1_W2,0.184644291689812,6,4,0.1366927751165843,MR:WIND,0.4582813741218943,Africa/MENA,EurAfrMENA,CV:PV,0.30281832428168026,SN:WIND,0.1389058261758774
SN,L1,W3,L1_W3,0.1516428894183753,6,4,0.21241794795980826,MR:WIND,0.45263163516040866,Africa/MENA,EurAfrMENA,CV:PV,0.3142046111261343,SN:WIND,0.12506505925943953
SN,L2,W0,L2_W0,0.18972856528222348,20,11,0.0,MR:WIND,0.31336877189703666,Africa/MENA,EurAfrMENA,PT:PV,0.1675848718234311,NG:WIND,0.16333084438951986
SN,L2,W1,L2_W1,0.16716557876767352,20,11,0.05227897556104714,MR:WIND,0.31124546688362076,Africa/MENA,EurAfrMENA,PT:PV,0.17054628871954125,NG:WIND,0.16254490368081362
SN,L2,W2,L2_W2,0.13454399249346818,20,11,0.1281070009669592,MR:WIND,0.3065002774148983,Africa/MENA,EurAfrMENA,PT:PV,0.18186052634162087,NG:WIND,0.16007388738395212
SN,L2,W3,L2_W3,0.11218292342427544,20,10,0.1812125296691739,MR:WIND,0.30919852572412265,Africa/MENA,EurAfrMENA,PT:PV,0.19659377127422542,NG:WIND,0.1587406883146977
SN,L3,W0,L3_W0,0.0904685372583356,210,52,0.0,US:PV,0.3237009894861348,Africa/MENA,EurAfrMENA,FJ:PV,0.09682869862879424,MA:PV,0.06815807437391916
SN,L3,W1,L3_W1,0.07127301288909889,210,50,0.04385222599666084,US:PV,0.32928706545905534,Africa/MENA,EurAfrMENA,FJ:PV,0.0960339619236248,MA:PV,0.06766294770314939
SN,L3,W2,L3_W2,0.055598434438691884,210,50,0.08214359057314917,US:PV,0.33253442342154843,Africa/MENA,EurAfrMENA,FJ:PV,0.09799095349173097,MA:PV,0.06874142929475015
SN,L3,W3,L3_W3,0.05240352964056363,210,48,0.0903121453231945,US:PV,0.3313931213765764,Africa/MENA,EurAfrMENA,FJ:PV,0.09939590335098956,MA:PV,0.06642272592885991
SR,L0,W0,L0_W0,0.5199643128564397,1,1,0.0,SR:VRE,1.0,Latin America,Americas,,,,
SR,L0,W1,L0_W1,0.49518271864930435,1,1,0.05950435601238102,SR:VRE,1.0,Latin America,Americas,,,,
SR,L0,W2,L0_W2,0.44048015883173103,1,1,0.1736638172847614,SR:VRE,0.9999999999999999,Latin America,Americas,,,,
SR,L0,W3,L0_W3,0.3447281816551867,1,1,0.33224101551063534,SR:VRE,1.0,Latin America,Americas,,,,
SR,L1,W0,L1_W0,0.2042120681534588,6,4,0.0,LC:WIND,0.496061780509225,Latin America,Americas,LC:PV,0.20928105745491765,SR:WIND,0.17246227929235322
SR,L1,W1,L1_W1,0.1817945544525754,6,4,0.055116560579060656,LC:WIND,0.49649469564293897,Latin America,Americas,LC:PV,0.21341881557112116,SR:WIND,0.16905355351590065
SR,L1,W2,L1_W2,0.1483784534292264,6,4,0.13861049684756013,LC:WIND,0.49599408589063104,Latin America,Americas,LC:PV,0.2260831546849229,SR:WIND,0.16005733366914357
SR,L1,W3,L1_W3,0.12676028771523332,6,4,0.1943458280279577,LC:WIND,0.4961122942379287,Latin America,Americas,LC:PV,0.24041872336135892,SR:WIND,0.15276588620720852
SR,L2,W0,L2_W0,0.1854208761814057,18,10,0.0,LC:WIND,0.30570878914070965,Latin America,Americas,BR:WIND,0.21803611433221862,GF:WIND,0.09197592904618544
SR,L2,W1,L2_W1,0.16355870017328994,18,10,0.05623137539436665,LC:WIND,0.30242330117036553,Latin America,Americas,BR:WIND,0.21371598732423608,GF:WIND,0.09217293832453255
SR,L2,W2,L2_W2,0.13255991431072103,18,10,0.1365356298860092,LC:WIND,0.30166451602290023,Latin America,Americas,BR:WIND,0.1955610409929164,GF:WIND,0.09170348451463373
SR,L2,W3,L2_W3,0.1153537635514736,18,10,0.1816718068000621,LC:WIND,0.30726540656054835,Latin America,Americas,BR:WIND,0.17246955439614886,JM:PV,0.09644265891213488
SR,L3,W0,L3_W0,0.12021987756907572,210,39,0.0,FJ:PV,0.14250169928362527,Latin America,Americas,US:PV,0.13458250353429646,CV:PV,0.10771398951620859
SR,L3,W1,L3_W1,0.10083253483940054,210,39,0.057174872264208317,FJ:PV,0.1412921011866714,Latin America,Americas,US:PV,0.13533902093384956,CV:PV,0.10282501067954523
SR,L3,W2,L3_W2,0.0817623498431248,210,34,0.11300030387425865,FJ:PV,0.14419824345024804,Latin America,Americas,US:PV,0.132380416188308,CV:PV,0.10430858183567288
SR,L3,W3,L3_W3,0.07903962103381601,210,34,0.12021712804767493,FJ:PV,0.15133061757865718,Latin America,Americas,US:PV,0.13023018477841838,CV:PV,0.10942944321730023
SV,L0,W0,L0_W0,0.4486805811652292,1,1,0.0,SV:VRE,1.0000000000000002,North America,Americas,,,,
SV,L0,W1,L0_W1,0.42333002701866856,1,1,0.05389464976123688,SV:VRE,1.0,North America,Americas,,,,
SV,L0,W2,L0_W2,0.3685804432829222,1,1,0.15612324301071032,SV:VRE,1.0000000000000002,North America,Americas,,,,
SV,L0,W3,L0_W3,0.274922481099262,1,1,0.298127495659071,SV:VRE,1.0,North America,Americas,,,,
SV,L1,W0,L1_W0,0.23873529471542154,16,11,0.0,CU:WIND,0.3245400122232985,North America,Americas,NI:WIND,0.12280806181822612,JM:PV,0.10776824566729608
SV,L1,W1,L1_W1,0.21528185961860902,16,11,0.052019170360221245,CU:WIND,0.3240584758693622,North America,Americas,NI:WIND,0.12176245703482977,JM:PV,0.1070241713098619
SV,L1,W2,L1_W2,0.17646592198371616,16,11,0.13549835301983199,CU:WIND,0.3212601447446958,North America,Americas,NI:WIND,0.12083600584245867,JM:PV,0.10953689955765936
SV,L1,W3,L1_W3,0.14104394339020804,16,11,0.2098793733230656,CU:WIND,0.31726130994353285,North America,Americas,NI:WIND,0.12332895177427795,JM:PV,0.11101494404784029
SV,L2,W0,L2_W0,0.15930148957052478,26,11,0.0,US:WIND,0.42801730861883364,North America,Americas,US:PV,0.22953993289048877,MX:WIND,0.14111088139148512
SV,L2,W1,L2_W1,0.1378826672185733,26,11,0.05326970348534942,US:WIND,0.421155667683582,North America,Americas,US:PV,0.2366444001379869,MX:WIND,0.13753028726448213
SV,L2,W2,L2_W2,0.11072637224820128,26,10,0.12302507628671187,US:WIND,0.39929464853823726,North America,Americas,US:PV,0.24971670271741664,MX:WIND,0.1375110399181715
SV,L2,W3,L2_W3,0.09777391231879372,26,10,0.15718221614899677,US:WIND,0.37762325033513516,North America,Americas,US:PV,0.2562221663249126,MX:WIND,0.14784699051802264
SV,L3,W0,L3_W0,0.0632880870335064,210,61,0.0,US:PV,0.13027213401422155,North America,Americas,AU:PV,0.11503653166095053,FJ:PV,0.10054232517269461
SV,L3,W1,L3_W1,0.04564378322887475,210,59,0.04091979447167614,US:PV,0.13214758803170995,North America,Americas,AU:PV,0.11679935587870824,FJ:PV,0.10277750140948287
SV,L3,W2,L3_W2,0.03700733062938192,210,61,0.06272245014223903,US:PV,0.1349139522523219,North America,Americas,AU:PV,0.11570094703211808,FJ:PV,0.11028294296943848
SV,L3,W3,L3_W3,0.036784974292932066,210,59,0.063282745266681,US:PV,0.13553980231236515,North America,Americas,AU:PV,0.11537648140216551,FJ:PV,0.11059441739986023
TH,L0,W0,L0_W0,0.4177452096000048,1,1,0.0,TH:VRE,1.0000000000000002,Asia-Pacific,Asia,,,,
TH,L0,W1,L0_W1,0.3928985798602052,1,1,0.05632278472168182,TH:VRE,1.0000000000000002,Asia-Pacific,Asia,,,,
TH,L0,W2,L0_W2,0.33982688619675316,1,1,0.1627570439791538,TH:VRE,1.0000000000000002,Asia-Pacific,Asia,,,,
TH,L0,W3,L0_W3,0.25353860748567614,1,1,0.3041813605067687,TH:VRE,1.0000000000000002,Asia-Pacific,Asia,,,,
TH,L1,W0,L1_W0,0.2170542704131747,12,10,0.0,BD:PV,0.19337467277092157,Asia-Pacific,Asia,VN:WIND,0.17693928532729514,MM:WIND,0.15074398280337495
TH,L1,W1,L1_W1,0.19445746617308243,12,10,0.05144534729443175,BD:PV,0.19691661120139006,Asia-Pacific,Asia,VN:WIND,0.17867473734306233,MM:WIND,0.1522372924877042
TH,L1,W2,L1_W2,0.15928137733843273,12,11,0.1315205313841916,BD:PV,0.2050577498542005,Asia-Pacific,Asia,VN:WIND,0.17872419718697014,MM:WIND,0.15706479188035904
TH,L1,W3,L1_W3,0.1297912725748609,12,11,0.19965708070760335,BD:PV,0.20705407944462068,Asia-Pacific,Asia,VN:WIND,0.1774354142501087,MM:WIND,0.16343909001329718
TH,L2,W0,L2_W0,0.1365617180868688,26,13,0.0,CN:WIND,0.49023063497933367,Asia-Pacific,Asia,IN:WIND,0.11307305273842151,IN:PV,0.10978759192786063
TH,L2,W1,L2_W1,0.11528545109910808,26,13,0.05130664414301749,CN:WIND,0.49120306863152136,Asia-Pacific,Asia,IN:PV,0.11358999431190907,IN:WIND,0.11210511349260856
TH,L2,W2,L2_W2,0.09041310106589504,26,13,0.11380783766113839,CN:WIND,0.4873498367576104,Asia-Pacific,Asia,IN:PV,0.12857961275085544,IN:WIND,0.1069358890101118
