year,storage_scenario,country,country_bill_musd,tech
2039,Central,MU,878.7606314926788,LDES
2039,Central,MX,868.4909220189697,LDES
2039,Central,MY,978.0028026810794,LDES
2039,Central,NE,989.2629935772735,LDES
2039,Central,NG,961.9125137276268,LDES
2039,Central,NI,1164.796735072395,LDES
2039,Central,NL,935.667474469976,LDES
2039,Central,NO,1359.9211216768674,LDES
2039,Central,NP,949.2830495044976,LDES
2039,Central,NZ,1097.4233099993246,LDES
2039,Central,OM,906.1551512623274,LDES
2039,Central,PA,893.6614212186113,LDES
2039,Central,PE,736.4559629974644,LDES
2039,Central,PH,861.933805990322,LDES
2039,Central,PK,837.0936870710647,LDES
2039,Central,PL,893.5494765336352,LDES
2039,Central,PS,957.2695275872119,LDES
2039,Central,PT,929.6840604247666,LDES
2039,Central,PY,840.373590576646,LDES
2039,Central,RO,906.8292642511477,LDES
2039,Central,RU,932.7583974855457,LDES
2039,Central,RW,928.7069238861593,LDES
2039,Central,SA,907.1722137559128,LDES
2039,Central,SE,1234.9284321410282,LDES
2039,Central,SK,1324.2970585188793,LDES
2039,Central,SN,832.2460108849789,LDES
2039,Central,SR,983.6691105177526,LDES
2039,Central,SV,911.5824369682606,LDES
2039,Central,TH,872.2366739303079,LDES
2039,Central,TN,859.6670910702844,LDES
2039,Central,TR,932.3091108726418,LDES
2039,Central,TW,910.4494571986232,LDES
2039,Central,UA,1030.6972823097346,LDES
2039,Central,UG,958.0428281015,LDES
2039,Central,US,588.6391989304558,LDES
2039,Central,UY,1015.0509012523404,LDES
2039,Central,UZ,975.8637991751041,LDES
2039,Central,VN,882.361677167056,LDES
2039,Central,ZA,760.1391620902032,LDES
2039,Central,ZM,922.332243573534,LDES
2039,Optimistic,AE,816.319612988652,Li-ion
2039,Optimistic,AF,835.8699624785,Li-ion
2039,Optimistic,AR,775.2400821725295,LDES
2039,Optimistic,AT,816.5102252222836,LDES
2039,Optimistic,AU,693.7806331285144,Li-ion
2039,Optimistic,BD,836.9591346736257,LDES
2039,Optimistic,BE,735.0455237255229,LDES
2039,Optimistic,BF,834.1260307534641,Li-ion
2039,Optimistic,BG,820.5610963249511,LDES
2039,Optimistic,BH,852.2687654820445,LDES
2039,Optimistic,BI,820.0702261429274,Li-ion
2039,Optimistic,BO,830.494733559662,LDES
2039,Optimistic,BR,637.2037129128046,Li-ion
2039,Optimistic,BY,838.1973842952355,LDES
2039,Optimistic,CA,675.0411952212869,LDES
2039,Optimistic,CH,1034.1350462163418,LDES
2039,Optimistic,CL,807.3714440636718,LDES
2039,Optimistic,CN,573.393956559203,Li-ion
2039,Optimistic,CO,798.5265902546411,Li-ion
2039,Optimistic,CR,836.0736606742297,LDES
2039,Optimistic,CU,766.6404807326034,LDES
2039,Optimistic,CV,785.8849411755652,LDES
2039,Optimistic,CZ,1011.6944015692092,LDES
2039,Optimistic,DE,687.1715892982625,LDES
2039,Optimistic,DK,805.5342180182384,LDES
2039,Optimistic,DO,807.2174117239373,LDES
2039,Optimistic,DZ,861.4545274212425,LDES
2039,Optimistic,EC,807.3682727390694,Li-ion
2039,Optimistic,EE,863.8655998742388,LDES
2039,Optimistic,EG,776.0586098846142,LDES
2039,Optimistic,ES,688.7198694902897,LDES
2039,Optimistic,ET,850.6000088704579,LDES
2039,Optimistic,FI,1042.3414570538644,LDES
2039,Optimistic,FJ,783.5528634120834,LDES
2039,Optimistic,FR,682.0223357776533,LDES
2039,Optimistic,GB,692.365970005819,LDES
2039,Optimistic,GF,876.4185759056387,Li-ion
2039,Optimistic,GH,814.1354809548924,Li-ion
2039,Optimistic,GR,831.1866302836288,LDES
2039,Optimistic,GT,815.7811507044738,Li-ion
2039,Optimistic,HN,825.9446120344383,LDES
2039,Optimistic,HU,1052.86736709522,LDES
2039,Optimistic,ID,785.9629299643157,Li-ion
2039,Optimistic,IE,870.7725581823327,LDES
2039,Optimistic,IL,864.0312698274569,LDES
2039,Optimistic,IN,717.2799333982787,Li-ion
2039,Optimistic,IR,1127.3726713302963,LDES
2039,Optimistic,IT,842.7327029761043,LDES
2039,Optimistic,JM,812.1459875042314,LDES
2039,Optimistic,JO,772.4528607152897,LDES
2039,Optimistic,JP,831.685020152919,LDES
2039,Optimistic,KE,873.4816384648423,LDES
2039,Optimistic,KH,838.3465704767501,LDES
2039,Optimistic,KR,843.284614414028,LDES
2039,Optimistic,KW,793.873798817672,LDES
2039,Optimistic,KZ,845.3901320217967,LDES
2039,Optimistic,LC,793.0395460445039,Li-ion
2039,Optimistic,LK,792.1105148290209,Li-ion
2039,Optimistic,LY,708.7336121380382,Li-ion
2039,Optimistic,MA,1207.4442787544754,LDES
2039,Optimistic,MG,821.4890749830712,Li-ion
2039,Optimistic,MM,863.0890723507855,Li-ion
2039,Optimistic,MN,771.0957842691839,LDES
2039,Optimistic,MR,731.222954578998,LDES
2039,Optimistic,MU,781.4411706841878,Li-ion
2039,Optimistic,MX,784.1493392467203,LDES
2039,Optimistic,MY,859.7125268917113,Li-ion
2039,Optimistic,NE,892.5462178146115,LDES
2039,Optimistic,NG,829.0139525114579,Li-ion
2039,Optimistic,NI,978.868332805439,LDES
2039,Optimistic,NL,792.9936264950412,LDES
2039,Optimistic,NO,1089.9842795989737,LDES
2039,Optimistic,NP,857.1580045067117,LDES
2039,Optimistic,NZ,918.870826651748,LDES
2039,Optimistic,OM,787.5407160761866,Li-ion
2039,Optimistic,PA,805.2610575789748,LDES
2039,Optimistic,PE,656.3465863078975,LDES
2039,Optimistic,PH,775.72516375424,Li-ion
2039,Optimistic,PK,751.9126785046407,LDES
2039,Optimistic,PL,793.4714851405572,LDES
2039,Optimistic,PS,861.373653505606,LDES
2039,Optimistic,PT,837.2059666626167,LDES
2039,Optimistic,PY,736.3268652836097,Li-ion
2039,Optimistic,RO,807.1144879989748,LDES
2039,Optimistic,RU,828.0618317362971,LDES
2039,Optimistic,RW,801.0197476772995,Li-ion
2039,Optimistic,SA,817.1931214988257,LDES
2039,Optimistic,SE,1009.7435574642691,LDES
2039,Optimistic,SK,1098.2309522230064,LDES
2039,Optimistic,SN,751.4082840810082,Li-ion
2039,Optimistic,SR,877.9766320757567,Li-ion
2039,Optimistic,SV,782.6319080182312,Li-ion
2039,Optimistic,TH,765.35212511499,Li-ion
2039,Optimistic,TN,775.6682561990621,LDES
2039,Optimistic,TR,835.9552126217397,LDES
2039,Optimistic,TW,821.3134187915311,LDES
2039,Optimistic,UA,917.0079346838547,LDES
2039,Optimistic,UG,817.7232061562311,Li-ion
2039,Optimistic,US,508.1075442453888,Li-ion
2039,Optimistic,UY,855.8029343330807,LDES
2039,Optimistic,UZ,874.4118523640578,LDES
2039,Optimistic,VN,795.2467413701122,LDES
2039,Optimistic,ZA,654.177676391089,Li-ion
2039,Optimistic,ZM,793.3866986040128,Li-ion
2040,Conservative,AE,1171.2641328145587,LDES
2040,Conservative,AF,1206.3109254936899,LDES
2040,Conservative,AR,1150.7337849869232,LDES
2040,Conservative,AT,1177.9319078150645,LDES
2040,Conservative,AU,989.8211149729506,LDES
2040,Conservative,BD,1182.5048075825514,LDES
2040,Conservative,BE,1065.879363090582,LDES
2040,Conservative,BF,1203.5106497434133,LDES
2040,Conservative,BG,1188.009851494519,LDES
2040,Conservative,BH,1206.1829070201993,LDES
2040,Conservative,BI,1170.231301527007,LDES
2040,Conservative,BO,1172.9577037616177,LDES
2040,Conservative,BR,919.8308886977518,LDES
2040,Conservative,BY,1293.5648513044075,LDES
2040,Conservative,CA,1100.7298016092514,LDES
2040,Conservative,CH,1806.3778257145661,LDES
2040,Conservative,CL,1142.879313931338,LDES
2040,Conservative,CN,817.6453233254194,LDES
2040,Conservative,CO,1167.7607705168962,LDES
2040,Conservative,CR,1212.8305238562398,LDES
2040,Conservative,CU,1098.6188481317624,LDES
2040,Conservative,CV,1152.8561420665274,LDES
2040,Conservative,CZ,1740.0091947907345,LDES
2040,Conservative,DE,1003.4749040028942,LDES
2040,Conservative,DK,1379.4123676622198,LDES
2040,Conservative,DO,1142.1824099934774,LDES
2040,Conservative,DZ,1223.875489135292,LDES
2040,Conservative,EC,1177.5047307596244,LDES
2040,Conservative,EE,1454.4666991679042,LDES
2040,Conservative,EG,1127.3693751601413,LDES
2040,Conservative,ES,992.1540469024611,LDES
2040,Conservative,ET,1242.7679379575388,LDES
2040,Conservative,FI,1943.3647786384684,LDES
2040,Conservative,FJ,1137.5479105607337,LDES
2040,Conservative,FR,968.4324027198132,LDES
2040,Conservative,GB,1030.7377046359636,LDES
2040,Conservative,GF,1236.5150848059736,LDES
2040,Conservative,GH,1182.0274636930292,LDES
2040,Conservative,GR,1192.2611359456907,LDES
2040,Conservative,GT,1166.049289605259,LDES
2040,Conservative,HN,1168.9883310099424,LDES
2040,Conservative,HU,1788.2546065683769,LDES
2040,Conservative,ID,1125.1272211740045,LDES
2040,Conservative,IE,1448.395681956624,LDES
2040,Conservative,IL,1228.3528290192685,LDES
2040,Conservative,IN,1016.2801100592048,LDES
2040,Conservative,IR,1989.030590686381,LDES
2040,Conservative,IT,1211.4578238238576,LDES
2040,Conservative,JM,1154.2481180665686,LDES
2040,Conservative,JO,1104.0660293215155,LDES
2040,Conservative,JP,1185.7580604930963,LDES
2040,Conservative,KE,1234.884705946585,LDES
2040,Conservative,KH,1197.226665300189,LDES
2040,Conservative,KR,1209.697967877147,LDES
2040,Conservative,KW,1132.3052452094937,LDES
2040,Conservative,KZ,1261.0679846521862,LDES
2040,Conservative,LC,1157.8484957983233,LDES
2040,Conservative,LK,1126.742327691351,LDES
2040,Conservative,LY,1007.8221115645051,LDES
2040,Conservative,MA,2499.0309643944943,LDES
2040,Conservative,MG,1178.201626102334,LDES
2040,Conservative,MM,1234.2029896302604,LDES
2040,Conservative,MN,1127.8511046623953,LDES
2040,Conservative,MR,1049.731277405825,LDES
2040,Conservative,MU,1117.070296103271,LDES
2040,Conservative,MX,1110.5149360185203,LDES
2040,Conservative,MY,1229.64324251492,LDES
2040,Conservative,NE,1251.24919266316,LDES
2040,Conservative,NG,1210.4620151767697,LDES
2040,Conservative,NI,1689.9539197660029,LDES
2040,Conservative,NL,1346.2272533877942,LDES
2040,Conservative,NO,2104.4427870280592,LDES
2040,Conservative,NP,1205.4021318358314,LDES
2040,Conservative,NZ,1596.416962601083,LDES
2040,Conservative,OM,1141.2065828794046,LDES
2040,Conservative,PA,1145.464324475057,LDES
2040,Conservative,PE,962.9149046897376,LDES
2040,Conservative,PH,1099.5408929811267,LDES
2040,Conservative,PK,1080.8825137101646,LDES
2040,Conservative,PL,1173.072447193809,LDES
2040,Conservative,PS,1225.0713577251581,LDES
2040,Conservative,PT,1196.4272214319274,LDES
2040,Conservative,PY,1063.7994748374415,LDES
2040,Conservative,RO,1180.2352578601926,LDES
2040,Conservative,RU,1217.940854533188,LDES
2040,Conservative,RW,1168.5381415890936,LDES
2040,Conservative,SA,1161.65545489874,LDES
2040,Conservative,SE,1915.3424829399194,LDES
2040,Conservative,SK,1952.4584821672486,LDES
2040,Conservative,SN,1061.1114869561914,LDES
2040,Conservative,SR,1247.3343549701476,LDES
2040,Conservative,SV,1148.1426224914574,LDES
2040,Conservative,TH,1104.9180201020176,LDES
2040,Conservative,TN,1095.8482526811308,LDES
2040,Conservative,TR,1206.2761835642489,LDES
2040,Conservative,TW,1163.144820387848,LDES
2040,Conservative,UA,1340.2344842215562,LDES
2040,Conservative,UG,1198.371428780015,LDES
2040,Conservative,US,747.3936427603833,LDES
2040,Conservative,UY,1461.6827741168615,LDES
2040,Conservative,UZ,1259.1329580857757,LDES
2040,Conservative,VN,1128.826562647865,LDES
2040,Conservative,ZA,957.2706529850749,LDES
2040,Conservative,ZM,1158.5611976891894,LDES
2040,Central,AE,923.9978194551618,LDES
2040,Central,AF,952.9539530791101,LDES
2040,Central,AR,871.2122442661646,LDES
2040,Central,AT,907.3040638324186,LDES
2040,Central,AU,778.2503861999792,LDES
2040,Central,BD,926.2834070924222,LDES
2040,Central,BE,821.4413227323186,LDES
2040,Central,BF,952.8340872814565,LDES
2040,Central,BG,914.6142390307049,LDES
2040,Central,BH,943.7288361554722,LDES
2040,Central,BI,922.3079176565557,LDES
2040,Central,BO,919.0978709710561,LDES
2040,Central,BR,727.3808415752451,LDES
2040,Central,BY,956.8186436164237,LDES
2040,Central,CA,784.9817631234052,LDES
2040,Central,CH,1231.196114800671,LDES
2040,Central,CL,893.5539416458498,LDES
2040,Central,CN,642.8035548837248,LDES
2040,Central,CO,927.0499928597595,LDES
2040,Central,CR,933.0875242397035,LDES
2040,Central,CU,854.6196179460323,LDES
2040,Central,CV,881.8475681534177,LDES
2040,Central,CZ,1194.5665838494008,LDES
2040,Central,DE,769.4324534162447,LDES
2040,Central,DK,951.0906707693969,LDES
2040,Central,DO,895.2570862360075,LDES
2040,Central,DZ,955.1958285275931,LDES
2040,Central,EC,935.4601681616357,LDES
2040,Central,EE,1012.2160173798873,LDES
2040,Central,EG,868.1085414017591,LDES
2040,Central,ES,767.7248828131537,LDES
2040,Central,ET,949.2530058700119,LDES
2040,Central,FI,1266.4061803062564,LDES
2040,Central,FJ,876.7940662261415,LDES
2040,Central,FR,755.2272449141416,LDES
2040,Central,GB,777.1083312160993,LDES
2040,Central,GF,969.8185691697522,LDES
2040,Central,GH,937.3529770582631,LDES
2040,Central,GR,923.4626532909573,LDES
2040,Central,GT,917.2787078277344,LDES
2040,Central,HN,915.1826358603461,LDES
2040,Central,HU,1227.4049192271134,LDES
2040,Central,ID,887.6929761305659,LDES
2040,Central,IE,1012.900319597451,LDES
2040,Central,IL,958.481413808718,LDES
2040,Central,IN,796.9684403612465,LDES
2040,Central,IR,1336.0195616104288,LDES
2040,Central,IT,938.2876730881983,LDES
2040,Central,JM,902.1064265828868,LDES
2040,Central,JO,857.7637960025987,LDES
2040,Central,JP,923.0283922166487,LDES
2040,Central,KE,967.3678864823917,LDES
2040,Central,KH,933.5336818912543,LDES
2040,Central,KR,938.7059487442002,LDES
2040,Central,KW,882.8973029528537,LDES
2040,Central,KZ,948.2807268368351,LDES
2040,Central,LC,919.1086025168446,LDES
2040,Central,LK,885.4775364451737,LDES
2040,Central,LY,792.1706305878499,LDES
2040,Central,MA,1524.6592559398925,LDES
2040,Central,MG,928.8152154184976,LDES
2040,Central,MM,973.7149676498267,LDES
2040,Central,MN,862.5220480299179,LDES
2040,Central,MR,811.3114464332866,LDES
2040,Central,MU,879.3321883743356,LDES
2040,Central,MX,870.6158717027756,LDES
2040,Central,MY,971.6222342651987,LDES
2040,Central,NE,980.0280845920438,LDES
2040,Central,NG,961.1077677292614,LDES
2040,Central,NI,1159.7486318401268,LDES
2040,Central,NL,936.7043161035957,LDES
2040,Central,NO,1342.8621610522518,LDES
2040,Central,NP,944.7100150989994,LDES
2040,Central,NZ,1092.37566599425,LDES
2040,Central,OM,904.304342346228,LDES
2040,Central,PA,894.2208473419252,LDES
2040,Central,PE,735.9955538048089,LDES
2040,Central,PH,862.808154213989,LDES
2040,Central,PK,837.6578842585051,LDES
2040,Central,PL,889.9322363089072,LDES
2040,Central,PS,954.0505886932507,LDES
2040,Central,PT,930.790462100707,LDES
2040,Central,PY,841.5948460093648,LDES
2040,Central,RO,900.8837614814148,LDES
2040,Central,RU,923.6718024023231,LDES
2040,Central,RW,928.090914536846,LDES
2040,Central,SA,906.5712510346228,LDES
2040,Central,SE,1248.0565663216473,LDES
2040,Central,SK,1311.5453732867609,LDES
2040,Central,SN,831.6126867098536,LDES
2040,Central,SR,980.3187216619315,LDES
2040,Central,SV,912.9297286356245,LDES
2040,Central,TH,872.9295551039793,LDES
2040,Central,TN,857.2752252321044,LDES
2040,Central,TR,931.5906935494099,LDES
2040,Central,TW,910.8714346940186,LDES
2040,Central,UA,1021.9453119953733,LDES
2040,Central,UG,954.7741736666857,LDES
2040,Central,US,594.0604034799007,LDES
2040,Central,UY,1010.1150946926384,LDES
2040,Central,UZ,971.4424232785948,LDES
2040,Central,VN,881.5244908686375,LDES
2040,Central,ZA,760.4129811812611,LDES
2040,Central,ZM,920.8124755930736,LDES
2040,Optimistic,AE,797.1393504955087,Li-ion
2040,Optimistic,AF,818.1410446038369,Li-ion
2040,Optimistic,AR,773.3797050138988,LDES
2040,Optimistic,AT,812.5843184384926,LDES
2040,Optimistic,AU,679.3379997789307,Li-ion
2040,Optimistic,BD,819.1325119481595,Li-ion
2040,Optimistic,BE,735.8880086069262,LDES
2040,Optimistic,BF,811.6825617342837,Li-ion
2040,Optimistic,BG,818.9257746683699,LDES
2040,Optimistic,BH,837.9363108411535,Li-ion
2040,Optimistic,BI,798.3433840501348,Li-ion
2040,Optimistic,BO,811.880813486335,Li-ion
2040,Optimistic,BR,622.235830029416,Li-ion
2040,Optimistic,BY,838.9574709256293,LDES
2040,Optimistic,CA,674.4699496533592,LDES
2040,Optimistic,CH,1029.8825159808075,LDES
2040,Optimistic,CL,795.3660094841654,Li-ion
2040,Optimistic,CN,561.3286945984479,Li-ion
2040,Optimistic,CO,782.0815104918748,Li-ion
2040,Optimistic,CR,835.1774743739161,LDES
2040,Optimistic,CU,769.2198873810268,LDES
2040,Optimistic,CV,786.9945672838292,LDES
2040,Optimistic,CZ,1003.6616700199336,LDES
2040,Optimistic,DE,687.5175957109177,LDES
2040,Optimistic,DK,801.1780768569088,LDES
2040,Optimistic,DO,789.9823588530099,Li-ion
2040,Optimistic,DZ,855.4045813208241,Li-ion
2040,Optimistic,EC,787.1369824965275,Li-ion
2040,Optimistic,EE,857.4282787540811,LDES
2040,Optimistic,EG,777.3672495863254,LDES
2040,Optimistic,ES,689.1746753818961,LDES
2040,Optimistic,ET,846.5227796393774,LDES
2040,Optimistic,FI,1029.4706708899823,LDES
2040,Optimistic,FJ,785.5302207090341,LDES
2040,Optimistic,FR,678.1823304588901,Li-ion
2040,Optimistic,GB,688.3380505191466,LDES
2040,Optimistic,GF,853.8707555735836,Li-ion
2040,Optimistic,GH,793.8653373942658,Li-ion
2040,Optimistic,GR,829.3831843618005,LDES
2040,Optimistic,GT,799.2671763055919,Li-ion
2040,Optimistic,HN,810.8874014538055,Li-ion
2040,Optimistic,HU,1031.1075286576713,LDES
2040,Optimistic,ID,765.5388329329081,Li-ion
2040,Optimistic,IE,860.4769427717405,LDES
2040,Optimistic,IL,858.989007712223,Li-ion
2040,Optimistic,IN,702.0417965929571,Li-ion
2040,Optimistic,IR,1107.4657014338454,LDES
2040,Optimistic,IT,842.6781203307177,LDES
2040,Optimistic,JM,804.0104315235652,Li-ion
2040,Optimistic,JO,771.558014340978,LDES
2040,Optimistic,JP,831.0730083198921,LDES
2040,Optimistic,KE,855.2987026549104,Li-ion
2040,Optimistic,KH,838.6607381157816,Li-ion
2040,Optimistic,KR,843.8587420476689,LDES
2040,Optimistic,KW,793.2138390685399,Li-ion
2040,Optimistic,KZ,838.8051866014623,LDES
2040,Optimistic,LC,775.6006126100087,Li-ion
2040,Optimistic,LK,774.2421916721092,Li-ion
2040,Optimistic,LY,692.2004720933004,Li-ion
2040,Optimistic,MA,1183.6291579807814,LDES
2040,Optimistic,MG,803.2893138910791,Li-ion
2040,Optimistic,MM,839.8318880030744,Li-ion
2040,Optimistic,MN,769.6568782085508,LDES
2040,Optimistic,MR,727.8645055928984,LDES
2040,Optimistic,MU,764.4240349482899,Li-ion
2040,Optimistic,MX,767.6872014457299,Li-ion
2040,Optimistic,MY,833.4503677565534,Li-ion
2040,Optimistic,NE,866.9798922129432,Li-ion
2040,Optimistic,NG,810.334218842907,Li-ion
2040,Optimistic,NI,974.1767810660706,LDES
2040,Optimistic,NL,793.3712880541262,LDES
2040,Optimistic,NO,1076.3089419607195,LDES
2040,Optimistic,NP,833.9246349450083,Li-ion
2040,Optimistic,NZ,915.9612121818582,LDES
2040,Optimistic,OM,767.9258259556185,Li-ion
2040,Optimistic,PA,800.1158756871813,Li-ion
2040,Optimistic,PE,656.5737809950837,LDES
2040,Optimistic,PH,758.3671441637372,Li-ion
2040,Optimistic,PK,752.5292639504244,LDES
2040,Optimistic,PL,790.8331624991916,LDES
2040,Optimistic,PS,859.1933195320828,LDES
2040,Optimistic,PT,837.81759633478,LDES
2040,Optimistic,PY,718.8261896170105,Li-ion
2040,Optimistic,RO,803.1107377488424,LDES
2040,Optimistic,RU,820.6776341565204,LDES
2040,Optimistic,RW,781.6786552832358,Li-ion
2040,Optimistic,SA,812.0561442292243,Li-ion
2040,Optimistic,SE,1014.5064955052519,LDES
2040,Optimistic,SK,1087.22578517859,LDES
2040,Optimistic,SN,734.1280965923222,Li-ion
2040,Optimistic,SR,856.9523230187099,Li-ion
2040,Optimistic,SV,765.7743037373567,Li-ion
2040,Optimistic,TH,749.21480947594,Li-ion
2040,Optimistic,TN,761.5629123334231,Li-ion
2040,Optimistic,TR,835.4507720442164,LDES
2040,Optimistic,TW,806.2595640898006,Li-ion
2040,Optimistic,UA,910.5441017162094,LDES
2040,Optimistic,UG,795.1225834109786,Li-ion
2040,Optimistic,US,498.96549939414996,Li-ion
2040,Optimistic,UY,852.0664068941604,LDES
2040,Optimistic,UZ,870.7507360960816,LDES
2040,Optimistic,VN,787.8577141652457,Li-ion
2040,Optimistic,ZA,640.0977886178506,Li-ion
2040,Optimistic,ZM,773.5979356141102,Li-ion
2041,Conservative,AE,1163.8474181413953,LDES
2041,Conservative,AF,1198.9767799307567,LDES
2041,Conservative,AR,1144.4570511930744,LDES
2041,Conservative,AT,1169.822230661526,LDES
2041,Conservative,AU,983.9399267522865,LDES
2041,Conservative,BD,1174.9393950548742,LDES
2041,Conservative,BE,1059.176920249774,LDES
2041,Conservative,BF,1195.5985432050072,LDES
2041,Conservative,BG,1180.4445454988036,LDES
2041,Conservative,BH,1198.1802360147894,LDES
2041,Conservative,BI,1163.1973483997429,LDES
2041,Conservative,BO,1165.5351407679009,LDES
2041,Conservative,BR,915.9233225253253,LDES
2041,Conservative,BY,1272.8771718447736,LDES
2041,Conservative,CA,1092.0723511189528,LDES
2041,Conservative,CH,1787.5091424394059,LDES
2041,Conservative,CL,1135.4056865480418,LDES
2041,Conservative,CN,813.5051262894166,LDES
2041,Conservative,CO,1161.2789760970747,LDES
2041,Conservative,CR,1204.8455665121242,LDES
2041,Conservative,CU,1091.5658728984458,LDES
2041,Conservative,CV,1145.3671761227652,LDES
2041,Conservative,CZ,1721.5824541874551,LDES
2041,Conservative,DE,996.9039087405813,LDES
2041,Conservative,DK,1366.1995946331083,LDES
2041,Conservative,DO,1135.4651231896455,LDES
2041,Conservative,DZ,1215.7333465536328,LDES
2041,Conservative,EC,1169.9072667460237,LDES
2041,Conservative,EE,1442.4547259891922,LDES
2041,Conservative,EG,1119.921988281737,LDES
2041,Conservative,ES,985.5494438762878,LDES
2041,Conservative,ET,1233.2204896515605,LDES
2041,Conservative,FI,1915.9904671253855,LDES
2041,Conservative,FJ,1130.3456093114,LDES
2041,Conservative,FR,962.5543536885774,LDES
2041,Conservative,GB,1020.8963317801739,LDES
2041,Conservative,GF,1228.58065635279,LDES
2041,Conservative,GH,1175.178724016341,LDES
2041,Conservative,GR,1184.181969174452,LDES
2041,Conservative,GT,1159.4097975637928,LDES
2041,Conservative,HN,1161.973162926931,LDES
2041,Conservative,HU,1806.120219196995,LDES
2041,Conservative,ID,1118.4219410851158,LDES
2041,Conservative,IE,1435.1914677076857,LDES
2041,Conservative,IL,1220.6063158134662,LDES
2041,Conservative,IN,1009.8599061943602,LDES
2041,Conservative,IR,1966.4242238755448,LDES
2041,Conservative,IT,1203.040641081926,LDES
2041,Conservative,JM,1147.177899337656,LDES
2041,Conservative,JO,1096.6547819768055,LDES
2041,Conservative,JP,1177.9580653399416,LDES
2041,Conservative,KE,1226.891852799558,LDES
2041,Conservative,KH,1190.0712595867024,LDES
2041,Conservative,KR,1202.0213799921091,LDES
2041,Conservative,KW,1125.8579023692132,LDES
2041,Conservative,KZ,1250.652469106101,LDES
2041,Conservative,LC,1151.3153455125307,LDES
2041,Conservative,LK,1119.8454163729532,LDES
2041,Conservative,LY,1002.1268318083356,LDES
2041,Conservative,MA,2456.414792028464,LDES
2041,Conservative,MG,1171.367124107365,LDES
2041,Conservative,MM,1226.4087948067481,LDES
2041,Conservative,MN,1119.845090681578,LDES
2041,Conservative,MR,1042.0231104317618,LDES
2041,Conservative,MU,1110.7056124842334,LDES
2041,Conservative,MX,1104.0546230249056,LDES
2041,Conservative,MY,1221.6486577838218,LDES
2041,Conservative,NE,1242.1510756800728,LDES
2041,Conservative,NG,1203.5301288325757,LDES
2041,Conservative,NI,1671.7677804693235,LDES
2041,Conservative,NL,1334.729328647557,LDES
2041,Conservative,NO,2076.034283412764,LDES
2041,Conservative,NP,1197.6265004859451,LDES
2041,Conservative,NZ,1580.3997629956377,LDES
2041,Conservative,OM,1134.0373289758033,LDES
2041,Conservative,PA,1138.133250423228,LDES
2041,Conservative,PE,956.4393650609943,LDES
2041,Conservative,PH,1091.6613728593722,LDES
2041,Conservative,PK,1074.3119422341638,LDES
2041,Conservative,PL,1164.3456895223758,LDES
2041,Conservative,PS,1216.7691630358322,LDES
2041,Conservative,PT,1189.070394150837,LDES
2041,Conservative,PY,1058.3472102431656,LDES
2041,Conservative,RO,1171.7173214697807,LDES
2041,Conservative,RU,1208.183404439336,LDES
2041,Conservative,RW,1161.7494610046833,LDES
2041,Conservative,SA,1153.9796438359838,LDES
2041,Conservative,SE,1807.501289575696,LDES
2041,Conservative,SK,1930.5208819290053,LDES
2041,Conservative,SN,1054.0380571957166,LDES
2041,Conservative,SR,1239.370398732539,LDES
2041,Conservative,SV,1141.7093643966043,LDES
2041,Conservative,TH,1098.8906160133995,LDES
2041,Conservative,TN,1089.3101061730022,LDES
2041,Conservative,TR,1198.1475289564173,LDES
2041,Conservative,TW,1156.015042129039,LDES
2041,Conservative,UA,1329.8029378936326,LDES
2041,Conservative,UG,1191.3322999845452,LDES
2041,Conservative,US,744.4569498502473,LDES
2041,Conservative,UY,1447.5252130818524,LDES
2041,Conservative,UZ,1250.551525699445,LDES
2041,Conservative,VN,1122.2274947720432,LDES
2041,Conservative,ZA,952.1175986751438,LDES
2041,Conservative,ZM,1152.0416854405512,LDES
2041,Central,AE,919.6305366039953,LDES
2041,Central,AF,948.6376052430421,LDES
2041,Central,AR,867.3153423965194,LDES
2041,Central,AT,902.6376524463016,LDES
2041,Central,AU,774.8465563892911,LDES
2041,Central,BD,921.7792219708954,LDES
2041,Central,BE,817.5092572925847,LDES
2041,Central,BF,948.1584586964888,LDES
2041,Central,BG,910.3360084234525,LDES
2041,Central,BH,939.060131778563,LDES
2041,Central,BI,918.3092292078645,LDES
2041,Central,BO,914.8310956444196,LDES
2041,Central,BR,725.2820571090489,LDES
2041,Central,BY,945.6456900222837,LDES
2041,Central,CA,779.6608425065347,LDES
2041,Central,CH,1219.285790187369,LDES
2041,Central,CL,889.0420024804555,LDES
2041,Central,CN,640.8264345309362,LDES
2041,Central,CO,923.4671881104398,LDES
2041,Central,CR,928.3468964923669,LDES
2041,Central,CU,850.554494473243,LDES
2041,Central,CV,877.4648761007765,LDES
2041,Central,CZ,1183.00958358114,LDES
2041,Central,DE,765.8018128385304,LDES
2041,Central,DK,942.7917527947895,LDES
2041,Central,DO,891.4662617785862,LDES
2041,Central,DZ,950.39330214519,LDES
2041,Central,EC,930.9481230312485,LDES
2041,Central,EE,1004.2888216553588,LDES
2041,Central,EG,863.7601923529357,LDES
2041,Central,ES,763.7375252477592,LDES
2041,Central,ET,943.4122616983503,LDES
2041,Central,FI,1249.7064370504118,LDES
2041,Central,FJ,872.6143284763222,LDES
2041,Central,FR,751.9622745360675,LDES
2041,Central,GB,771.9901094260904,LDES
2041,Central,GF,965.1772162831722,LDES
2041,Central,GH,933.5337169017922,LDES
